Angels Welfare Society,"34/213 Pratap Nagar, Sanganer",Jaipur,angelsjpr@yahoomail.com,91-141-2791899,,NOT AVAILABLE,"Education, cultural, training."
Amrit Sansthan,"97, Laxmi Nagar, Paota",Jodhpur,narendra.lalas@gmail.com,,91-98282 95080,NOT AVAILABLE,Woman empowrment.
Anwer Sansthan,"Songiri Well, Bikaner",Bikaner,anwerbikaner@gmail.com,91-151-2205433,91-94629 44161,NOT AVAILABLE,For training poor women and education and food for poor child.
Aoes Sansthan,"Near Chouth Mata Mandir, Nagar Palika Colony",Baran,sandeepaoes@yahoo.com,91-7453-235913,,NOT AVAILABLE,Development of backward peoples.
Anand Prabhu Seva Samiti,"D 248, F 401, Hare Krishna Apartment, Bihari Marg, Bani Park",Jaipur,surendra.raj11@gmail.com,,"91-93094 55394, 91-9352 89934",NOT AVAILABLE,"Reaserch and evaluation, water & sanitation, women empowerment, child education and rural development."
Arid Zone Avian Research Institute,"Arid Zone Avian Research Institute, Khemka Sati Marg",Churu,,91-1562-251888,,NOT AVAILABLE,"Environment, Forestry"
Anuvrat Vishva Bharati,"Global Peace Palace, Post Box 28",Rajsamand,,91-2952-220516,,NOT AVAILABLE,Development(General)
Anchalik Shiksha Samiti,"Near of Sawaliya Temple, Palana Kala",Udaipur,devduttsharma65@yahoo.com,91-2955-231418,91-99288 15525,NOT AVAILABLE,Rural Development.
Aryan Resolution,"Out Side Juniya Gate, Kekri",Ajmer,aphelpme@yahoo.in,91-1467-223166,,NOT AVAILABLE,Work for youth Indian.
Ascent Group of Education Society,"6-Ka-17, Jawahar Nagar",Jaipur,,,91-93141 89185,NOT AVAILABLE,
Arihant Mahila Evam Bal Vikas Samiti,"2, Aerodrome Circle",Kota,shilpa.idea@gmail.com,,91-98292 00182,NOT AVAILABLE,Development & rights of poor & backward women.
Ashapurna Sansthan,"H.D.15, Piparli House, Ashapurna Street, Mahaveer Nagar",Barmer,ashapurnasansthan@gmail.com,91-2982-223715,91-90012 85842,NOT AVAILABLE,Rural development
Asha Kiran Sansthan,"142, Sindhi Colony, Bani Park",Jaipur,rajesh_k70@yahoo.com,91-141-2283887,91-94143 12886,NOT AVAILABLE,Education computer & rural education.
Ashok Taqniki Avam Vyvasayik Prashikshan Sansthan,"Hunman Chora, Akhakhedi Road, Chhipabarod",Baran,atvp297@gmail.com,NOT AVAILABLE,"94135 17350, 97859 40748",,"Agriculture, Child Labour, General – Social Welfare, Self Help Groups, Women Development Welfare, Youth Social, Economical, Cultural, Intellectual And Pyhsical Development For Rural Youth And Citizen."
Astha Sansthan,"39, Kharol colony,",Udaipur,astha39@sancharnet.in,91-294-2451348,,NOT AVAILABLE,Development (General)
Astitva Sansthan,"43, Residency Road",Udaipur,alisanjum@yahoo.co.in,91-294-5104545,,NOT AVAILABLE,Development
Avas Evam Paryavaran Addyan Vikas Sansthan,"D-224, Tulsi Marg, Banipark",Jaipur,,91-141-2204663,,NOT AVAILABLE,Urban & rural Development.
Arpan Seva Sansthan,"A-34, Saheli Nagar",Udaipur,"udr_ass@rediffmail.com, arpansevasansthan@gmail.com",91-294-2413434,91-94141-55728,NOT AVAILABLE,"Rural development, NRM, health."
Awar Trust,"103, Paradise Complex, Sarojini Marg, C Scheme",Jaipur,awartrust@gmail.com,,91-94136 91110,NOT AVAILABLE,
Avdhoot Foundation,"Near Samaj Kalyan Chatrawas, Banswara",Banswara,avdhoot.foundation@rediffmail.com,,91-94133 06414,NOT AVAILABLE,
Ashrafi Yuwa Samaj Samiti,"Sadar Bazar, Madina Chouwk, Near Makrana",Nagaur,haji78631@yahoo.com,,91-93524 12458,NOT AVAILABLE,Education & health.
Awar Legal Helpline Society,"B-127, Anandpuri",Jaipur,sksinghawar@yahoo.co.in,,91-98298-44210,NOT AVAILABLE,"Legal literacy and legal aid, service."
Aware India National Development (AIND),"2-A, Ghanshyam Colony, Badanpura",Jaipur,aindfoundation@gmail.com,NOT AVAILABLE,94138 81805,,"Advocacy On Social Issues, Agriculture, Anti Drug Campaign, Awareness Generation, Ayurveda, Cancer Patients Help, Child Labour, Child Rights, Child Welfare, E-Governance, E-Learning."
Apanatva Sansthan,"3 PA 46, Prabhat Nagar",Udaipur,apanatva@yahoo.com,91-294-2465010,,NOT AVAILABLE,"Education, women empowerment, children, urban poverty, Hiv/Aids, emergencie tribals and the homeless."
Ayyappa Sewa Samiti,Kota,Kota,kota.ayyappan@gmail.com,91-744-2427520,91-97842 96967,NOT AVAILABLE,Community base development.
Badhir Bal Kalyan Vikas Samiti,"LNJ Bhilwara Group, Logar & Logar",Bhilwara,,91-1482-230733,,NOT AVAILABLE,"Child welfare, Disability"
Ayurved Gramo Udhyog Sodh Sansthan,"Vinod Dispensary, Near Shiv Mandir Ratanada",Jodhpur,vishalpareek@datainfosys.net,91-291-2515110,,NOT AVAILABLE,Health
Arunoday Vikas Sansthan,"365, Shiv Colony, Sector 6, Hiran Magri",Udaipur,info@udaipurphysiotherapy.org,91-294-2461006,91-98290 44880,NOT AVAILABLE,Education
Bal Kalyan Avam Prod Welfare Society,"C 344, Malviya Nagar",Jaipur,bkapws@rediffmail.com,91-141-2522064,,NOT AVAILABLE,Serve the society.
Baba Security Service Society,"Baba Complex, Dosa Road, Near Distt Jail, Bajaria",Sawai Madhopur,srm0112@gmail.com,91-7423-223150,91-96919 03590,NOT AVAILABLE,"Re-employment, placement, education, women empowerment, child development, rural development."
Bal Rashmi Society,"A-48, Shanti Path, Tilak Nagar",Jaipur,rashmi@jp1.dot.net.in,"91-141-2623360, 91-141-2620861",,NOT AVAILABLE,"Child welfare, Women’s issues"
Badlav Sansthan,"39, Indira Nagar, Bedla",Udaipur,badlav_sansthan@yahoo.co.in,,91-99280 37211,NOT AVAILABLE,Upliftment the poors.
Bal Bhavan,"508, Anjani Marg, Hanuman Nagar",Jaipur,balbhavanjaipur@gmail.com,91-141-2359917,,NOT AVAILABLE,Creative resource centre for 3 to 16 years childrens.
Balaji Jan Vikas Seva Sanstha Sapotra,"Lokesh Nagar, Sapotra",Karauli,bjvsssapotra@gmail.com,NOT AVAILABLE,98284 77105,0746-5252070,"Adolescent Girls Welfare, Agriculture, Awareness Generation, Community Development, Cow Protection Centre (Goushala), Rural Development, Sanitation, Self Help Groups, Sustainable Development, Training, Tribal Development, Women Development/Welfare."
Bal Niketan Gandhi Sewa Sadan,"Bal Niketan Gandhi Sewa Sadan, Senior Secondary School",Rajsamand,,91-2952-220425,,NOT AVAILABLE,Education
Balaji Shikhan & Vikas Samiti,"Wazir Pur Gate, Karauli",Karauli,bsvsjaipur@gmail.com,,91-97851 83151,NOT AVAILABLE,Education & development
Bal Shiksha Sadan,"3 Rata khata, Sajjan Nagar",Udaipur,bssngo_girish@yahoo.com,91-294-2432240,91-99823 40100,NOT AVAILABLE,
Balaji Sikshan Sansthan Samiti,"255, Mukharji Nagar",Sri Ganganagr,balajicollege9@gmail.com,NOT AVAILABLE,"96670 00707, 94145 13149",,"Agriculture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Cow Protection Centre (Goushala), Disaster Management, Distance Learning, E-Governance, E-Learning, Economics And Finance, Education, Group Promotion, Health, Information And Communications Technology, Local Self Governance (Panchayati Raj), Old Aged Welfare, Rural Development, Science And Technology, Sex Workers Welfare, Social Awareness, Traditional Activist (Guni) Mobilisation, Training, Urban Development, Waste Management, Water, Youth."
BCI Computer Education Society,"Old Post Office Road, Kota",Kota,mitckota2@gmail.com,91-744-2464740,,NOT AVAILABLE,Computer education.
Being Care,"C/O Durgalal Sharma, Sadar Bazar, Bandanwara",Ajmer,beingcare9@gmail.com,NOT AVAILABLE,"99501 62468, 94145 81624",,"Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Disability, Education, Environment, Forest Management."
Beneshwer Lok Vikas Sansthan,"Partapur, Garhi",Banswara,uyatin@gmail.com,91-2963-220201,,NOT AVAILABLE,
Bhagirath Shikshan Sansthan,"31, B Laxmi Nagar, 2 Nd Niwaru Road, Jhotwora, Jaipur",Jaipur,bsscollegetechnical@gmail.com,NOT AVAILABLE,98280 50218,0141-2346375,"Adolescent Girls Welfare, Agriculture, Child Labour, Child Welfare, Community Development, Corporate Social Responsibility, E-Learning, Education, Food and Nutrition, General – Social Welfare, Health, Herbal Medicine, Industry, Labour, Library, Media, Natural Resource Management."
Balaji Seva Sansthan,"Gyan Vihar, Science Park Road",Nawalgarh,arvindjakhar@yahoo.com,NOT AVAILABLE,94147 43286,,"Child Welfare, Community Development, Consumer Issues, Cow Protection Centre (Goushala), Cultural Heritage. Disability, Disadvantaged Communities, Disaster Management, Distance Learning, E-Governance, E-Learning."
Bee Jay Fashion Prashiksion Sansthan,"54, Mukarjee Nagar, Nr. Bus Stand",Sri Ganganagar,bjfisgnr@rediffmail.com,91-154-2470196,,NOT AVAILABLE,Women’s entrepreneur and rural development.
Awareness in Insurance,"Jan-34, Malviya Nagar",Management Society,arunanchal2001@yahoo.com,,91-93146 60397,NOT AVAILABLE,To aware people in the sector of Insurance
Bharat Vikas Parishad Suratgarh,Sri Ganganagar,Sri Ganganagar,vkbhateja@yahoo.com,91-1509-265252,91-94133 85395,NOT AVAILABLE,Social welfare
Bhagwat Jan Kalyan Mission,"Chorasia Mohalla, Chirawa",Jhunjhunu,bjkm@rediffmail.com,91-1596-220419,,NOT AVAILABLE,Spiritual awareness
Balagi Seva Sansthan,"Behind Tehsil Ghoomchakkar, Nawalgarh",Nawalgarh,new_gvps@yahoo.co.in,91-1595-224377,,NOT AVAILABLE,
Bharti Vikas Sansthan,"346, Kayathwal Bhawan",Jaipur,,,91-98290 09006,NOT AVAILABLE,
Bharat Navnirman Development Society,"4-K-32, Mahaveer Nagar Third",Kota,jain_rahul660@yaho.co.in,91-744-2476368,91-98877 33054,NOT AVAILABLE,"Education, reduce poverty, environment protection."
Bharat Vikas Parishad,"BVP Agunch, Aguncha",Aguncha,personallywebpage@gmail.com,,91-99298 27894,NOT AVAILABLE,Help everybody
Bharti Bal Mandir Samiti,"Subhash Chowk, Amber Road",Jaipur,,"91-141-2662231, 91-141-2620100",,NOT AVAILABLE,"Child welfare, Education, Environment, Health, Sustainable Development, Women’s issues"
Bharat Utthan Trust,"14, Indira Colony, Devipura",Sikar,bharatutthantrust@gmail.com,91-1572-271221,91-94133 42221,NOT AVAILABLE,"Diversified purposes viz. Education, health, awareness."
Bhavesh Seva Sansthan,"10-Feb, Kanji Ka Hatta",Udaipur,bhaveshsevasansthan@hotmail.com,91-294-2410192,,NOT AVAILABLE,"Education, health, enviornment, food, old aged care."
Bhartiya Yuva Chalchitra Sansthan,"Uttam Nagar, Alwar",Alwar,yuvachalchitra@yahoo.co.in,,91-94148 92569,NOT AVAILABLE,
Bhartiya Yuva Vikas Sansthan,"A-17, Krishna Nagar 1st, Opp. Gandhi",Jaipur,byvs@ymail.com,91-141-2780907,,NOT AVAILABLE,Youth development
Bhiyaram Siksan Sansthan,"Nada, Amarpura",Bikaner,bssnada51@gmail.com,NOT AVAILABLE,78772 81391,,"Adolescent Girls Welfare, Agriculture, Animal Health, Animal Welfare, Anti Drug Campaign, Education, Employment, Energy, Forest Management, Grants/Aids, Labour, Sanitation, Tribal Development, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Bijarniyan Shiksha Prasar Samiti,"S Plaza, Ren Gate, Nagaur Road, Merta City",Nagaur,hrbimt@gmail.com,,91-95090 72992,NOT AVAILABLE,"Education, child development, rural development, water, women empowerment."
Bhavani Child Development Centre,"78, Rajendra Nagar, Vaishali Marg",Jaipur,bhavanicdc@rediffmail.com,91-141-2359369,,NOT AVAILABLE,Child development center for children with delayed development and a school for children with learni.
BIRD,"Nh 15, Near Sadar Police Thana, Shastree Nagar",Barmer,bird.barmer@gmail.com,91-2982-2223561,91-96028 28398,NOT AVAILABLE,
Bhumi Putra Seva Sansthan,"Near Rajpurohit Hostel, Rajendra Nagar",Jalore,bhumiputrasevasansthan@gmail.com,91-2979-225067,91-94605 11541,NOT AVAILABLE,
Budget Analysis Rajasthan Centre,"P-1, Tilak Marg",Jaipur,info@barcjaipur.org,91-141-2385254,,NOT AVAILABLE,State budget analysis.
BNP,"Behind Mahveer Park, Near Railway Patri, Nehru Nagar",Barmer,bnpplus2015@gmail.com,NOT AVAILABLE,75683 41764,02982-223202,Hiv/Aids.
Canis Major Foundation,"12, L-1 R.C., Vyas Colony",Bhilwara,canismajorfoundation@yahoo.in,,91-94141 14083,NOT AVAILABLE,Social service.
Career Point,"Anant Vila, Old Tehsil Ki Gali",Jhalawar,gajendracp@rediffmail.com,91-7432-240925,,NOT AVAILABLE,Development computer teco.
Brajnagar Gramin Vikas Sansthan,"105, Ward 22, Dhanmandi Road",Jhalawar,indu.kashwani07@rediffmail.com,91-743-2232795,,NOT AVAILABLE,Urban & rural developement
Career Point Institute of Computer Training,"Anant Vila, Near Old Tehsil, Jhalrapatan",Jhalrapatan,gajendracp@rediffmail.com,91-7432-240925,91-97850 69090,NOT AVAILABLE,Increase computer education.
Caring Hands,"16, 2nd Floor, Fateh Tower, Nagori Garden",Bhilwara,vikassoni2002@gmail.com,91-1482-242285,91-93519 48692,NOT AVAILABLE,"Child development, women empowerment and education."
BSS,"31-B, Laxmi Nagar II, Niwaru Road",Jaipur,srajeshkumar89@yahoo.co.in,91-141-2346375,,NOT AVAILABLE,Education
Center for Media Research & Development,"F-3, Balaji Apartment, A-35 Nemi Nagar",Jaipur,cmrdindia@gmail.com,91-141-4011708,,NOT AVAILABLE,Research and development.
Caress Welfare Society,"Abu Road, Sirohi",Sirohi,caresswelfare@redifmail.com,,91-94686 69917,NOT AVAILABLE,Rural development through various activities.
Centre for Community Economics & Development Cosultant Society,"Swaraj Bhavan, F-159-160, Industrial & Institutional Area, Sitapura",Jaipur,cecoedecon@gmail.co.in,91-141-2771488,,NOT AVAILABLE,Development empowerment.
Center for Integrated Rural Development,"25, Indraprasth Complex, Delhi Gate",Udaipur,cirdraj@yahoo.com,91-294-5100806,,NOT AVAILABLE,Rural development
Centre for Development Communication & Studies,"133, Devi Nagar, Nannu Marg, Sodala",Jaipur,cdecsjpr@sify.com,91-141-2294988,,NOT AVAILABLE,Colaboration for development.
Centre for Rural Employment,"Jethana, Sagwara",Awareness,paresh_nis@yahoo.com,91-2966-224159,"91-94605 81057, 91-99747 11136",NOT AVAILABLE,Rural development
Centre of the Study of Values,"21 H, Daitya Mangri",Udaipur,cosvi_udr@rediffmail.com,91-294-2422931,,NOT AVAILABLE,"Social, rural & women development."
Bhilwara Lions Club Welfare Trust,"Lions Eye Hospital, Subhash Nagar",Bhilwara,bohravinay@yahoo.com,91-1482-265250,,NOT AVAILABLE,Prevention of avoidable blindness in poor and needy patients.
Ch. Maniram Memorial Adarsh Prabandhak Samiti & Social & Envoirmental Educational Research Institute,"Sector 3, Hanumangarh",Hanumangarh,info@cmcbed.com,91-1552-222182,,NOT AVAILABLE,Educational upliftment
Centre for Development Communication,"21, Raghu Vihar, Durgapura",Jaipur,cdcjpr@datainfosys.net,"91-141-2760955, 91-141-296789",,NOT AVAILABLE,"Sanitation, Sustainable Development, Urban Development, Women’s issues."
Cambridge Education Society,Sawai Madhopur,Sawai Madhopur,mn9667@gmail.com,,91-96674 12951,NOT AVAILABLE,To serve children.
Chamunda Sewa Sansthan,"Nimali, Kolwa",Dausa,"chamundasewa@gmail.com, dr_blnimali@yahoo.co.in",,"91-98296 50617, 91-99285 04594",NOT AVAILABLE,Health
Chatena Vikas Sansthan,"Batranau, Sikar",Sikar,ashokk.380@gmail.com,,91-99287 89096,NOT AVAILABLE,"Watershed, rural development, environment, women empowerment."
CHEER – Community Health Education & Entrepreneurship Reform Society,"SB-35, Bagru Walon Ki Nasiya, Railway Station Road",Jaipur,cheersociety@gmail.com,91-141-2370534,91-94602 04222,NOT AVAILABLE,"Health, education and entrepreneurship."
Cheer society,"SB-35, Bagru Walon Ki Nasiya, Railway Station Road",Jaipur,cheersociety@gmail.com,91-744-2370534,"91-94602 04222, 91-99834 69760",NOT AVAILABLE,"Reformation of health, education and entrepreneurship practices of the community."
CHEER – Community Health Education & Entrepreneurship Reform Society,"49, Adarsh Nagar, Bundi Road, Kunhari",Kota,cheersociety@gmail.com,91-744-2370534,91-94602 04222,NOT AVAILABLE,"Health, education and entrepreneurship."
Chetana Vikash Sansthan,"Batranau, Sikar",Sikar,ashokk.380@gmail.com,,91-99287 89096,NOT AVAILABLE,"Water, health, development, environment."
Chetna Arogya Mandir & Samaj Sewa Samiti,"33, Ambav Garh, Nr. Ayurvedic College",Udaipur,shashi_cam60@yahoo.co.in,,91-97998 79616,NOT AVAILABLE,Rural development
Centre for Development Research,"B-201, Flat 104, Rajendra Marg",Jaipur,cdrjpr@gmail.com,91-141-3246807,,NOT AVAILABLE,A Group of professionals in different disciplines aeger to work without any profit for better of the.
Chitrlekha Manav Sewa Sansthan,"Gulab Niwas, Lucky Vihar, Jairampura Road",Jaipur,,,91-96366 42717,NOT AVAILABLE,
Chetna Shikshan Sansthan,"Hindaun City, Karouli",Karauli,bhagwan_0231@rediffmail.com,,91-94131 46239,NOT AVAILABLE,
Chitransh Samajik Vikas Sansthan,"69/94, Ganpati Marg",Jaipur,ampm786@yahoo.com,91-141-2780055,,NOT AVAILABLE,Social development.
Citizens Action Forum,"80/322, Nyay Path, Patel Marg, Mansarovar",Jaipur,upsharmasmailbox@rediffmail.com,91-141-2783233,,NOT AVAILABLE,To protect consumer interest and civic rights.
Chalak Shodh Evam Vikas Sangathan Sansthan,"Bader, Alwar",Alwar,csvssansthan.rajasthan@yahoo.com,,91-96804 43822,NOT AVAILABLE,Social work.
CIRD – Centre for Integrated Rural Development,"25, Indraprasth Complex",Udaipur,cirdraj@yahoo.com,91-294-5100806,,NOT AVAILABLE,Rural and tribal development.
Churiya Muriya Shiksha Paryavaran Evum Swasthya Sewa Samiti,"26, Rc Vyas Colony",Bhilwara,hagnani@gmail.com,NOT AVAILABLE,92145 74729,01482-235948,"Adolescent Girls Welfare, Advocacy On Social Issues, Art And Culture, Climate Change, Cultural Issues, Employment, Environment, Fair Trade, Forestry, Health, Ngo Management, Sanitation, Science And Technology, Self Help Groups, Social Awareness, Water, Wildlife, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Chandpole Sewa Samiti,"Jada Ganesh Ji Ka Chowk, Udaipur",Udaipur,,,91-93526 92672,NOT AVAILABLE,
