Ashapura Foundation,"5/B, Ridhi Sidhi, Bhuj",Kachchh,afbhuj@ashapurafoundation.org,91-2832 654352,,NOT AVAILABLE,Intregrated rural development
Ashok Gondhia Memorial Trust,"Navalben Manilal Virani General Hospital, Kalavad Road",Rajkot,,"91-281-2575611, 91-281-2575199",,NOT AVAILABLE,General Health
Astitva Foundation,"C 7 Vrajdhara Society, B/h Bhakti Nagar, Opp Panasonic, Makarpura",Vadodara,astitvafoundation@gmail.com,91-265-2630410,91-99090 02886,NOT AVAILABLE,Working with mentally challenged.
Auxiliar Foundation,"Om Nivas, New Deesa",New Deesa,auxiliarfoundation@gmail.com,91-2744-223574,,NOT AVAILABLE,Develop new scales in education quality
Association For Social Welfare And Development,"607/1, Kisan Nagar",Gandhinagar,aswdngo@gmail.com,NOT AVAILABLE,99099 53777,,"Advocacy On Social Issues, Agriculture, Child Welfare, Development (General), Education."
Balbhavan Society,"Balbhavan Society, BHO Sayajibaug",Baroda,,"91-265-2792718, 91-265-2330980",,NOT AVAILABLE,"Child welfare, Disability, Rehabilitation"
B.J. Manek and R.B. Manek Charitable Trust,"91, Kotechanagar",Rajkot,nisha@kusumam.co.in,91-281-3207603,,NOT AVAILABLE,Education
Behavioural Science Centre,"St. Xavier’s College Campus, Navarangpura",Ahmedabad,sxnfes@ad1.vsnl.net.in,"91-79-26466928, 91-79-26561845",,NOT AVAILABLE,"Development(General), Poverty, Training, Tribal issues, Women’s issues"
Bhagavati Foundation,"24, Indrapratha Bungalows, Agola Road",Palanpur,h.graval@yahoo.com,91-2742-256018,91-94268 28469,NOT AVAILABLE,"Education, health, women empowerment, rural development, nrm, water, agriculture, child development, animal."
Bhai Bhai Foundation,"Sardar Krushi Nagar, Dantiwada",Dantiwada,joshi.pj@gmail.com,,91-99092 90393,NOT AVAILABLE,"Selfless, voluntary, non-discriminating service."
Bharat VikasParisad Viklang Kendra,"22, Lower Level, Jaydeep Tower",Ahmedabad,sheth_shailesh@hotmail.com,91-79-26622257,,NOT AVAILABLE,"Sampark, sahyog, sanskar, seva, samarpan."
Bannisindhu Sewa Sangh,"Gorewali, Banni",Kachchh,bannisindhu@rediffmail.com,91-2803-294380,,NOT AVAILABLE,Social development.
Baroda Citizens Council,"Above Health Museum, Sayajibaug",Baroda,bcc.uwb@lwbdq.lwbbs.net,"91-265-2793415, 91-265-2339298",,NOT AVAILABLE,Development (General)
Bharati Foundation,"A/F 6, Sardar Complex, Sidhpur Cross Road",Patan,shirishmadhu@yahoo.com,,91-98255 97315,NOT AVAILABLE,"SC woman, child awareness."
Banaskantha Lok Vikasmanch,"Khodlachandisar, Palanpur",Palanpur,bklokvikasmanch@yahoo.co.in,,91-98790 70745,NOT AVAILABLE,Lokseva
BJM and RBM Charitable Trust,"91, Kotecha Nagar",Rajkot,kusumam.preschool@yahoo.com,91-281-3207603,,NOT AVAILABLE,Education
Bharat Vikas Parishad,"C/o Ajit ADS-4, Narayan Chamber",Gujarat,ajitads17@gmail.com,91-79-26579775,,NOT AVAILABLE,Social Work.
Blind People’s Association,"Vikram Sarabhai Road, Vastrapur",Ahmedabad,blinabad1@sancharnet.in,"91-79-26440082, 91-79-26560106",,NOT AVAILABLE,"Aged, Disability, Education, Employment, Training"
Bharatiya Seva Samaj,"Vishwajyoti Ashram, Vishwamitri",Vadodara,,91-265-2321485,,NOT AVAILABLE,"Development (General), Health, Rehabilitation"
Bal Sanskrutik Vikas Trust,"62, Jivandeep Colony, Brahmadham",Anand,vedkumaripatel@yahoo.com,,91-97250 38682,NOT AVAILABLE,Children’s development ranging in all fields.
Bonemarrow Consulting Group,"F 6, Municipal Shopping Centre, Opp. CNI Church",Anand,bonemarrowconsulting@gmail.com,91-269-2300482,,NOT AVAILABLE,Anti cancer campaigns
Care India,"A/12, Ishaan-2, Opp. Karnavati Club",Ahmedabad,bdsharma_rti@yahoo.com,,91-98250 63369,NOT AVAILABLE,
Bhartiya Grameen Mahila Sangh,"C/o Samaj Kalyan, Bhadra",Ahmedabad,,91-79-25507211,,NOT AVAILABLE,
Centre for Development Communication,"GIET Compound, 132 Ring Road, Gujarat University",Ahmedabad,,"91-79-26407481, 91-79-26441654",,NOT AVAILABLE,"Development(General), Education, Media, Tribal issues, Women’s issues"
Brahma Samaj,"Drive in Road, Thaltej",Ahmedabad,bestkumar2000@yahoo.com,,"91-93270 15184, 91-93270 15184",NOT AVAILABLE,Cultural and Religious Activities
Centre for Environmental Planning and Technology,"Kasturbhai Lalbhai Camp, University Road, Navrangpura",Ahmedabad,cept@vsnl.net.in,"91-79-26302470, 91-79-26302075",,NOT AVAILABLE,"Art and culture, Disaster management, Education, Environment, Science and Technology, Training, Urban Development"
Brackish Water Research Centre,"Kasba Mohalla, Mougal Street",Surat,bwrc@yahoo.co.in,,91-98255 46017,NOT AVAILABLE,For funding
Blue Honour Welfare Association,"Shree Laxmi Niwas, Kothar Khory Faliya, Kaparada",Valsad,sanjaybhoya7@gmail.com,NOT AVAILABLE,75679 88009,,"Disadvantaged Communities, Forest Management, Governance, Micro-Enterprises, Orphanage, Pollution School Help Needy People."
Charakha Development Communication Network,"702, Sakar 4, Opp MJ Library",Ahmedabad,churukhag@rediffmail.com,91-79-26583305,,NOT AVAILABLE,
Centre for Health Education Training and Nutrition Awareness,"Chetna, Lilavatiben Lalbhai’s Bungalow",Ahmedabad,chetna@icenet.net,"91-79-22866695, 79-22866513",,NOT AVAILABLE,"Child welfare, Food and Nutrition, Health, Women’s issues"
Bhartiyam Samaj Seva Trust,"Rohidas society, Jetalpur",Ahmedabad,bhartiyasamajsevatrust@gmail.com,,,NOT AVAILABLE,Get involved in partnership.
Cluster Pulse,"312, University Plaza, Navrangpura",Ahmedabad,info@clusterpulse.org,91-79-27913908,,NOT AVAILABLE,"Cluster development, economic development"
Charutar Arogya Mandal,"Gokal Nagar, Karamsad",Anand,helpus@charutarhealth.org,"91-2692-228414, 91-2692-222567",,NOT AVAILABLE,To provide modern and professional health care to the rural community euitably.
Centre for Social Justice,"C-106, Royal Chinmay, Opp. IOC Pump, Off.Judges Bunglow Road",Ahmedabad,socjust@gmail.com,91-79-26854248,,NOT AVAILABLE,"Legal aid, advice, advocacy, awareness, training, research and documentation."
Chuwal Gram Vikas Trust,"M 45/533 Paresnagar Solaroad, Naranpura",Ahmedabad,chuwalgram@yahoo.com,91-79-27410808,91-96012 59041,NOT AVAILABLE,"Woman empowerment, education, health, water."
D.N. Polytechnic Education Trust,"Deepjyot Complex, Opp. Devi Cinema",Ahmedabad,dnpolytechnic@sify.com,91-79-22814235,,NOT AVAILABLE,"Vocational, Technical & EDP Training"
Coastal Salinity Prevention Cell,"22-B, Yogashram Society, Shyamal Road, Ambawadi",Ahmedabad,cspc2salinitycell.org.in,91-79-32519799,,NOT AVAILABLE,
Christ College,"Jagdalpur Geetam Road, Bastar District",Ahmedabad,christcollegejagdalpur@yahoo.co.uk,91-7782-222380,,NOT AVAILABLE,Education
Deepak Charitable Trust,"9-10 Kunj Society, Alkapuri",Vadodara,deepakfoundation@yahoo.com,"91-265-2371439, 91-265-2371679",,NOT AVAILABLE,"Community Development, Corporate Social Responsibility, Disaster management, Education, Employment, Gender, Group Promotion, Health, Livelihood, Micro-enterprises, Population, Poverty, Rehabilitation, Self Help Groups, Women’s issues, Youth"
Cosmic Centre,"53, Shriram Chambers, Alkapuri, R.C.Dutt Road",Vadodara,rawalmh@yahoo.com,91-265-2339912,91-98251 57947,NOT AVAILABLE,Research and education in cosmological science.
Darpan Academy,"Usmanapura, Ahmedabad",Ahmedabad,darpana@icenet.net,"91-79-27551389, 91-79-27550955",,NOT AVAILABLE,"Art and culture, Child welfare, Disaster management, Education, Environment, Human Rights, Women’s issues"
Daisy Education Trust,"Sagrampura, Surat",Surat,daisynursery@gmail.com,,91-93777 67877,NOT AVAILABLE,Offering education for poor children.
Deepmala Yuva Welfare Trust,"Patan Block, Sami",Bhadrada,joshi.mahesh05@gmail.com,91-273-3247772,,NOT AVAILABLE,Doing the work
Developing Initiatives for Social and Human Action,"9, Mangaldeep Flats, Near Gandhi Ashram",Ahmedabad,dishaad1@sancharnet.in,"91-79-27559842, 91-79-27556782",,NOT AVAILABLE,"Labour, Rural Development"
Desh Foundation,"F-104, Savvy Solaris, Nr.Auda Garden, Motera",Ahmedabad,info@mydesh.org,NOT AVAILABLE,70460 66270,,"Community Development, Disaster Management, Environment, General – Social Welfare, Infrastructure, Peace, Plantation, Poverty, Rehabilitation, Sanitation, Women Development/Welfare."
Cred Trust,"16, Sadguru Appartment, 5/11 Junction Plot",Rajkot,jay_patel2007@yahoo.co.in,,91-98241 55196,NOT AVAILABLE,
Development Support Centre,"Development Support Centre, 2, Prakruti Apts., Opp. Red Rose Restuarant",Ahmedabad,dsc@satyam.net.in,"91-79-26301892, 91-79-26303296",,NOT AVAILABLE,"Agriculture, Development(General), Forestry"
Dhara Development Research Foundation,"Harij, Vansa",Patan,ddrf2009@gmail.com,NOT AVAILABLE,99794 85064,02623-221442,Social Work.
Dhanvantari Charitable Trust,"Block 1/B, 23, Opp. Vimahospital, Anandnagar",Bhavnagar,cjshah79@yahoo.co.in,91-278-2425905,91-93289 38008,NOT AVAILABLE,Health and education.
Disaster Mitigation Institute,"411, Sakar Five Building, Behind Natraj Cinema",Ahmedabad,dmi@icenet.net,"91-79-26586234, 91-79-26582962",,NOT AVAILABLE,"Disaster management, Rehabilitation"
District Rural Youth Development Association,"Sangala, Bhatamal",Palanpur,districtruralyouthdevlopment@yahoo.co.in,,91-99242 15281,NOT AVAILABLE,Rural and urban development
Disha,"46/544 Chitrakut Appts, Sola Road",Ahmedabad,,91-79-27482997,,NOT AVAILABLE,Art and culture
Divyajyoti Trust,"Suthar Faliya, Opp. Hanuman Temple",Surat,nikhilmehta1970@yahoo.in,NOT AVAILABLE,99794 70241,02623-221180,"Blindness, General – Social Welfare, Rehabilitation To Reduce And Eventually Try To Eliminate Avoidable Blindness To The Extent Possible For Us From The Community Around And Thus Contribute To The Vision 2020 Programme Of The Country."
Dharti Charitable Trust,"Dahegamda, Bavla Town",Ahmedabad,dharti_trust@yahoo.com,91-79-27480980,91-98244 24371,NOT AVAILABLE,
Dr. Ambedkar Memorial Trust,"Anand Vihar, Old C.H.C, Valod",Tapi,drambedkarmemorialtrust@yahoo.com,91-2625-222295,,NOT AVAILABLE,"Constitution rights, education, health education, welfare."
Earth Life Care Charitable Trust,"124, Sahjanand Arcade, 132 Ft Ring Road",Ahmedabad,elc.charity@indiatimes.com,,91-99983 16998,NOT AVAILABLE,Serve and care earth life and improve it.
Dwarkesh Education & Charitable Trust,"Chakkar Gadh Road, Anand Nagar – 2",Amreli,dect_amreli@yahoo.com,91-2792-226622,91-98798 19219,NOT AVAILABLE,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Consumer Education and Research Centre,"Suraksha- Sankool, Thaltej, Gandhinagar Highway",Ahmedabad,cerc@wilnetonline.net,"91-79-27489945, 91-79-27489947",,NOT AVAILABLE,"Consumer issues, Law"
Edufun Foundation Trust,"Behind Madhusudan Plaza, Navgrah Society, Dhanera",Banaskantha Dhanera,edufun.govt.india@gmail.com,NOT AVAILABLE,"97252 97187, 87329 20640",,"Anti Drug Campaign, Cancer Patients Help, Child Rights, Child Welfare, Development (General), Disability, Disaster Management, E-Learning, Education, Energy, Environment, Food And Nutrition, General – Social Welfare, Grants/Aids, Herbal Medicine, Irrigation, Local Self Governance (Panchayati Raj)."
Ekta Yuvak Mandal,"Liladhar Bhat Hall, Near Behrampura Post Office",Ahmedabad,,91-79-25330427,,NOT AVAILABLE,
Environmental Sanitation Institute,"Sughad, Nr. Reliance Gas Pumping Station, Nr Narmada Main Canal",Gandhinagar,esi.sughad@gmail.com,91-79-23276127,91-98254 45706,NOT AVAILABLE,Environmental sanitation
Eklavya Education Foundation,"Core House Office, C.G. Road, Nr Parimal Garden, Ellisbridge",Ahmedabad,eklavya@ad1.vsnl.net.in,"91-79-26461629, 91-79-26563681",,NOT AVAILABLE,Education
Development Activities,"Post Box No 12016, Paldi Post Office",Social Service and Research Trust,,"91-79-26589532, 91-79-26575397",,NOT AVAILABLE,"Child welfare, Development(General), Disability, Women’s issues"
Expert Education Academy,"A-32, Anmol Prak Society, Laxmipura Road, Gorwa",Vadodara,edu_experts@yahoo.in,91-265-2291513,,NOT AVAILABLE,Education through infomation tecnology.
Darshu Care Public Charitable Trust,"252, Manekbaug Society, Gate 11, Ambawadi",Ahmedabad,db_shah2001@yahoo.com,,"91-99255 50985, 91-98242 36684",NOT AVAILABLE,"Education, health, disability."
Forever Trust,"4, Keshav Complex, Chokadi, Lunawada",Panchmahal,kpatelvi2000@yahoo.co.in,,91-94263 40244,NOT AVAILABLE,Charitable work.
Foundation for Philanthropic Services Enhancement,"1, Harsh Apartment, Pritam Nagar",Ahmedabad,fpse@admn.org,91-79-65436585,,NOT AVAILABLE,To work for the poor people in rural areas.
Friends Foundation,"3, Sarvodaay Society, Pologround",Himmatnagar,friendsfoundation@ymail.com,91-2772-230176,91-99784 47266,NOT AVAILABLE,Rural development.
Gadhada Jivdaya Jankalyan Trust,"Mahavir Market, Opp. Panchyat Office",Gadhada [Swamina],ozarajubhai@gmail.com,NOT AVAILABLE,94085 48965,02847-253375,"Animal Health, Animal Welfare, Human Development, Human Rights, Old Aged Welfare, Rehabilitation, Women Development Welfare."
GANATAR,"Last Tenament, Prabha Colony",Ahmedabad,ganatar@gmail.com,91-79-27542681,,NOT AVAILABLE,Child rights
Gandhidham Maitri Mandal,"S.D.B. 123 – 124, Near Gandhi Samadhi, Adipur",Kachchh,gmm_adipur@rediffmail.com,"91-2836-260606, 91-2836-263394",91-94262 63374,NOT AVAILABLE,Education
Family and Child Welfare Samiti,"Kutumb and Baal Kalyan Samiti, Palanpur",Palanpur,vimal19480@yahoo.com,91-2739-226152,,NOT AVAILABLE,Family and child welfare
Education for all,"Trimurti Tower, Near Maheshwari Bhawan",Surat,rajcool_79@yahoo.com,,91-94277 82588,NOT AVAILABLE,To educate the poors.
Gaytri Seva Trust,"411, 2, Vinkhuth Society",Vadodara,gaytrisevatrust@rediffmail.com,,91-98980 67491,NOT AVAILABLE,Disable children of tribal area.
Gen Next,"Kanyavidhalaya Campus, Chotila",Chotila,shalaparisar@gmail.com,91-2751-280521,,NOT AVAILABLE,Rural education through Gandhiyan base.
Give Foundation,"613-615 JB Towers, Drive in Road",Ahmedabad,info@givefoundation.org,"91-79-26853956, 91-79-26855610",,NOT AVAILABLE,Grants/Aids
Global Yuvak Mandal,"1, Maruti Complex, Malpur Road, Modasa",Modasa,dhananjaychauhan@ymail.com,,"91-93282 02011, 91-93287 01611",NOT AVAILABLE,
Global Trust,"Dhananjay Chauhan, Malpur Road, Modasa",Modasa,dhananjaychauhan@ymail.com,91-2774-245611,,NOT AVAILABLE,Education
Gokul Vikas Trust,"2214, Manek Chowk",Ahmedabad,,,91-99250 48994,NOT AVAILABLE,Technology up gradation in jewellery.
Global Development Institute,"208, Grand Monarch Complex, Anand Nagar Road Satelite",Ahmedabad,gdiahmedabad@gmail.com,,91-98246 95955,NOT AVAILABLE,"Education, health, water, women empowerment, child development, rural development, micro finance."
Good Seeds Foundation,"7 Shive Park, Nr Green, B/H Zydus Hospital",Anand,goodseedsfoundation@gmail.com,NOT AVAILABLE,77788 89077,,All Kind Of Development Human Beings. We Are Also Working For Human Rights N Other Government Project.
Gopalk Samaj Vikas Trust,"Avadhpuri Society 2, Surendra Nagar",Limbdi,sam.chihla@gmail.com,,91-99747 56511,NOT AVAILABLE,Social development.
Goraj-Muni Seva Ashram,"Goraj, Taluka Vaghodia",Vaghodia,,"91-2668-262299, 2668-262817",,NOT AVAILABLE,"Aged, Child welfare, Disability, Education, Health, Women’s issues"
Entrepreneurship Development Institute of India,"Bhat, Gandhinagar",Gandhinagar,ediindiaad1@sancharnet.in,"91-79-23969161, 91-79-23969158, 91-79-23969163",,NOT AVAILABLE,Entrepreneurship training and education.
