CRSJS – The Civil Rights & Social Justice Society,"F-2, Tagore Nagar",Trivandrum,cr_sjs@yahoo.co.in,NOT AVAILABLE,91-98460 23112,,Human rights.
Counil For Technical Education,"K J Building, Mandapam, Puthoor, Kottarakara",Kollam,sunil2balan@gmail.com,NOT AVAILABLE,94977 71392,,Education.
DACES – Dr Ambedkar Cultural & Educational Society,Thiruvananthapuram,Thiruvananthapuram,daceskerala@gmail.com,NOT AVAILABLE,,91-471-2445414,Cultural and educational upliftment of socially and educationally backward communities.
Darsan Foundation,Karunagappally,Karunagappally,darsankply@yahoo.com,NOT AVAILABLE,,91-476-2631373,Rural development
Darsana Samskarika Kendram Vesala,"Chattukapara, Koodali",Kannur,madhudarsana@yahoo.com,NOT AVAILABLE,,91-490-2487051,Upliftment of the rural people.
Deena Dayal Sevak Sangh,"Delta Arcade, Market",Ernakulam,deenadayalsevaksangh@yahoo.com,NOT AVAILABLE,91-99460 25473,,To conserve natural resources.
Daya Charitable Trust,"8/375, Kavasserykolumbu, Verkoli",Palakkad,dayacharitabletrusts@gmail.com,NOT AVAILABLE,98460 46004,0402573939,"Hiv/Aids, Mentally Handicapped Persons, Physically Disabled."
Cultural Youth Centre,"Muthur, Malappuram",Malappuram,riyas_grd@yahoo.co.in,NOT AVAILABLE,91-99952 20684,,Youth development
Discovery Boys Arts,"Akkulam Road, Prasanth Nagar",Sports & Cultural Club,discoveryboysclub@gmail.com,NOT AVAILABLE,91-90377 52471,,
Cod- Centre For Overall Development,"Matha Tower, Thamarassery, Calicut",Kozhikode,codtmsy@gmail.com,NOT AVAILABLE,94475 44184,,"Sustainable Development In Agriculture, Agricultural Marketing, Watershed Management."
Charitable Trust for De-Addiction & Rehabilitation,"217/2004, Poomala",Thrissur,punarjanipoomala@yahoo.com,NOT AVAILABLE,91-97472 01015,91-487-2208304,De addiction and rehabilitation of alcoholics
DISA – Santhigiri Ashram,"State Nodal Centre, Dhanya Remya Theatre Road",Thiruvananthapuram,santhigirisnc@gmail.com,NOT AVAILABLE,91-92494 22026,91-471-6459390,Development initiatives.
Dharmagiri Vikas Society Social & Family Welfare Centre,"Kothamangalam, Thankalam",Ernakulam,dhvks@rediffmail.com,NOT AVAILABLE,91-94479 14622,"91-485-2822562, 91-485-2823721","Education, health, women empowerment, child development, rural development, disability, tribal development."
CEVA – Cyriac Elias Voluntary Association,"CEVA Bhavan, Monastery Road, Ernakulam",Kochi,cevakoci@vsnl.com,NOT AVAILABLE,,"91-484-2380862, 91-484-2373990","Development(General), Education, Gender, Grants/Aids, Health, Indigenous Knowledge, Livelihood, Rural Development, Women’s issues"
Don Bosco Sneha Bhavan,"Palluruthy, Cochin",Cochin,,NOT AVAILABLE,,"91-484-2231393, 91-484-2232856",Child welfare
Erikkalavila Vanitha Sangham,"6/123, Erikkalavila, Poovar",Trivandrum,ekvanitha_36@yahoo.co.in,NOT AVAILABLE,,91-471-2317642,
Dr. Ambedkar Sevak Samaj,"Pampady, Kottayam",Kottayam,"dr.ambedkarsevaksamaj@gmail.com, n.j.prasad1@gmail.com",NOT AVAILABLE,91-94470 06275,91-481-2506275,Dalit improvement.
Earth and Planetary System Science Consortium,"Mariyamman Temple, Chuttupadukara",Cochin,madhusoodanan@gmail.com,NOT AVAILABLE,,91-484-2344481,Research
ESKKR – Effective Social Work Kind Knowledge for Revolution,Nilambur,Nilambur,vahidnbr@yahoo.com,NOT AVAILABLE,,91-4931-255622,President
Faith India Welfare Trust,"Thiruvananthapuram, Nemom",Nemom,fathindiawelfare@gmail.com,NOT AVAILABLE,91-94953 76599,,
FHEP – Federation for Heritage & Environment Proection,"Nr. SM Nagar, 231, Sasthamangalam",Thiruvanathapuram,cmdfhep@gmail.com,NOT AVAILABLE,,91-471-6543936,Environment proection.
Divya Karunya Ashram Charitable Trust,"Chundakkunnu, Oduvally",Oduvally,dka2000@rediffmail.com,NOT AVAILABLE,,91-4602-251246,Rehabilitation centre for Pshychiatric patients.
Flory Trust,"R.V Clinic Road, Room 3",Palakkad,florytrustpkd@gmail.com,NOT AVAILABLE,91-94464 14017,91-491-2524303,"Powerty elevation, sustainable development."
Fishermen’s Development Programmes & Studies Centre,"Pratheeksha Bhavan, General Hospital Jn",Trivandrum,,NOT AVAILABLE,,91-471-2445877,Development(General)
Foundation For Annam Charity Ease,"1st Floor, Esmail Estate, Kuttapai Road, High Cour Jn",Ernakulam,annamcharity@gmail.com,NOT AVAILABLE,99950 97123,0484-404443,"Food And Nutrition, Poverty."
Expressions India Society,"GRA 777-A, Gowreeshapattom",Thiruvanathapuram,kourvenu@gmail.com,NOT AVAILABLE,,91-471-2557555,Awareness programs.
Ernakulam Merchant’s Union,"Merchant’s Union Buildings, P.B. No. 1101, Ernakulam Merchants’ Road",Kochi,,NOT AVAILABLE,,91-484-2355562,"Development(General), Trade"
Friends Of Nature And Environment,Sasthamangalam,Thiruvananthapuram,suneeth2u@gmail.com,NOT AVAILABLE,95444 10055,,"Agriculture, Awareness Generation, Child Labour, Climate Change, Community Development, Cow Protection Centre (Goushala), Cultural Heritage., Cultural Issues, Environment, Forest Management, Forestry, General – Social Welfare, Human Rights, Natural Resource Management, Plantation, Pollution, Poverty, Sustainable Development, Waste Management, Water, Wildlife."
Educational & Socio-Economic Action Council,"Anoupacharika Vidyabhyasa Sasthra Vikasna Bhavan, Pariyaram",Kannar,,NOT AVAILABLE,,91-497-2800933,"Health, Rural Development"
Future India Foundation,"Chandrakantham, Vattiyoorkavu",Trivandrum,vChandran@hotmail.com,NOT AVAILABLE,91-94953 11356,,Social development initiatives.
Forest Watch,"337, Ward-18, Edavaka, Ayilamoola, Mananthavady",Wayanad,antonypulahannan@gmail.com,NOT AVAILABLE,"98868 87131, 80257 17856",,"Animal Welfare, Environment, Forest Management, Forestry, Tribal Development, Tribal Issues Aims At Working Hand In Hand With Forest Department To Protect Forests And Wildlife."
Gandhi Bhavan International Trust,"Gandhiji Nagar, Kundayam, Pathanapuram",Kollam,gandhibhavan@gmail.com,NOT AVAILABLE,82813 67390,0475-2355573,"Child Rights, Child Welfare, Community Development, Disability, Disadvantaged Communities, Education, General – Social Welfare, Health, Legal Awareness, Library."
Galaxy,"Galaxy, Vellanad",Trivandrum,galaxytvpm@gmail.com,NOT AVAILABLE,99958 53075,0472-2883856,"Social Awareness, Traditional Health, Training, Tribal Development, Waste Management, Water The Only One Psycho Social Ngo In Kerala."
Foundation for Educational Innovations in Asia,"PB No. 13, Sulthan Bathery",Sulthan Bathery,,NOT AVAILABLE,,91-493-2621080,
Gangothri Charitable Cultural and Educational Trust,Nemmara,Nemmara,gangothritrustpkd@gmail.com,NOT AVAILABLE,94478 40572,04923-243189,Social Work
Grama Vikasana Seva Samiti,"K 12/94, Kottayam",Kottayam,kdsktm@sify.com,NOT AVAILABLE,,91-482-2250016,"All comprising development at the social, economic, agricultural, industrial, health, educational."
Gandhi Smaraka Grama Seva Kendram,"Gandhi Smarak Grama Seva Kendram, Kasaragod",Karadka,,NOT AVAILABLE,,91-499-2460080,"Agriculture, Disability, Disadvantaged communities, Micro-enterprises, Poverty, Women’s issues"
Gemmological Instute of South India,"Gisi Building, Kannur Road",Calicut,gisicalicut@yahoo.com,NOT AVAILABLE,,91-495-2546095,Creating Job Opurtunity In Gem and Jewelery Sector
GRAMAVAANI,"Mappilakolumbu, Nanniode",Vandithavalam,gramavaani@gmail.com,NOT AVAILABLE,91-93878 08735,,Promoting rural life status.
Habitat Technology Group,"Pushpavanam Lane, Poojappura",Thiruvananthapuram,habitat@md3.vsnl.net.in,NOT AVAILABLE,,"91-471-344904, 91-471-344977",
Dyuthi Society for Community Development & Research,"Jolly Bhavan, Chemmanathukara, Vaikom",Kottayam,dcdr@ymail.com,NOT AVAILABLE,,91-98479 96647,
Group Endeavour for Environment & Nature Sustenance,"Sree Vihar, E-69, Sastri Nagar, Karamana",Thiruvananthapuram,,NOT AVAILABLE,,91-471-344833,"Environment, Forestry"
Handloom Weavers Development Society,"Thumpodu, Balaramapuram",Thiruvananthapuram,tvn_hlwds@sancharnet.in,NOT AVAILABLE,,"91-471-24402927, 91-471-2225192",
Gramabharathi Rural Development Foundation,"Near Aryabharathi High School, Omalloor",Pathanamthitta,keralaagronews@gmail.com,NOT AVAILABLE,82811 92913,0468-2355568,"Agriculture, Ayurveda, Child Welfare, Employment, Health, Herbal Medicine, Industry, Media, Plantation, Rural Development, Tribal Development, Women Development/Welfare Beekeeping For Polination Support Of Agriculture Development."
Friends of Patient,"Neerkunnam, Alappuzha",Alappuzha,friendsofpatient@gmail.com,NOT AVAILABLE,91-94957 78257,,Health
Habel Foundation,"Pariyaram, Pathanamthitta",Pathanamthitta,samuel_habelfoundation@yahoo.com,NOT AVAILABLE,,91-4752-230159,
Helpline Charitable Society,"M.R.A 55, Red Cross Road",Trivandrum,helplineccc@gmail.com,NOT AVAILABLE,91-94470 12385,91-471-2303033,To be done social work.
Health Action by People,"Opp. Mutharamman Kovil, Trivandrum",Trivandrum,crsoman@vsnl.com,NOT AVAILABLE,,"91-471-472335, 91-471-448048",Health
Indian Council of Social Welfare,"Rajagiri College of Social Sciences, Rajagiri, Kalamassery",Cochin,icswkerala@gmail.com,NOT AVAILABLE,,91-484-4111358,Social welfare
Indian Psychosocial Service Society,"Indian Psycho-social Service Society, Vettuthura",Trivandrum,,NOT AVAILABLE,,91-471-2420567,"Health, Rehabilitation, Training"
Highrange Environmental Agriculture and Tourism Development Society,"Church Junction, Mankulam",Idukki,heatdsngo@gmail.com,NOT AVAILABLE,94473 65143,,"Adolescent Girls Welfare, Agriculture, Animal Welfare, Anti Drug Campaign, Awareness Generation, Ayurveda, Cancer Patients Help, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Consumer Issues, Development (General), Disaster Management, E-Governance, E-Learning, Education, Employment, Energy, Environment, Food and Nutrition, Forest Management, Forestry."
ICERDS – Integrated Cultural Educational & Rural Development Society,"Kt Complex, Iritty",Kannur,icerds@gmail.com,NOT AVAILABLE,91-94970 51329,"91-490-2490077, 91-490-2490088, 91-490-2490099","Energy saving, water saving, gas saving, health care, old age care, youth development, womens development."
Information Technology Entrepreneurship Development Society,"Santha Bhavan, HSS Road, Kazhakuttom",Trivandrum,prisal5@yahoo.com,NOT AVAILABLE,,91-471-2414575,
Institute for Enterprise Culture & Entrepreneurship Development,"Snehapuri, Karumom",Thiruvananthapuram,Info@iecedkerala.org,NOT AVAILABLE,91-93877 35737,"91-471-2493783, 91-471-2164180",Promote enterprise culture and entrepreneurship development in Kerala.
Indian Institute of Emergency Medical Services,"Noya Plaza, Above Catholic Syrian Bank, Kalathipady, Vadavathoor",Kottayam,ranjan@iiems.org,NOT AVAILABLE,,"91-481-2577559, 91-481-3260911",
Institute of Applied Dermatology,"Nayaks Road, Kasaragod",Kasaragod,iadorg@satyam.net.in,NOT AVAILABLE,,91-4994-230116,Health systems research and development .
IRDS – Integrated Rural Development Society,"Kuravilangad, Kottayam",Kottayam,irdssociety@rediffmail.com,NOT AVAILABLE,91-94470 23030,91-4822-230303,
ISHO – Indian Students Health Organisation,"311-O, Delta Arcade, Market P.O., Vellorkunnam, Muvattupuzha",Ernakulam,ishorg@googlemail.com,NOT AVAILABLE,91-94475 79107,91-485-3299923,"Health, rural development."
Institute of Geriatric Medicine & Palliative Care,"Thrichattukulam, Alappuzha",Alappuzha,drramaChandranck@gmail.com,NOT AVAILABLE,,91-478-3210987,
ITDEC – Information Technology Development & Education Council,"Makam, College Road, Neeramankara, Kaimanam",Thiruvananthapuram,itdecindia@gmail.com,NOT AVAILABLE,,91-471-3226147,Any purpose
ITEC – Information Technology Education Council,"Dharmalayam Road, Thiruvanathapuram",Thiruvanathapuram,sajuitec@gmail.con,NOT AVAILABLE,,91-471-3012503,IT education.
Jawaharlal Nehru International Foundation,"Parankimam Vila, Perungalloor",Kollam,shajua50@hotmail.com,NOT AVAILABLE,,91-475-2292044,Development(General)
Jawaharlal Memorial Social Welfare Public Co-operation Centre,"Thalayolaparambu, Kottayam",Kottayam,,NOT AVAILABLE,,91-482-2636175,"Child welfare, Health, Sanitation, Training, Women’s issues"
Jeevan Foundation,"Pularkalayil Building, Kottayam",Kottayam,shaji.mathew671@gmail.com,NOT AVAILABLE,,91-4829-248012,Total community development.
Jeevankiran,"39/3008, Chaithanya, Devi Colony",Ernakulam,jeevankiran08@gmail.com,NOT AVAILABLE,91-94460 72787,,Lighting up society for new generations.
Jeevansneha Charitabile Trust,"Karuvatta, Alappuzha",Alappuzha,geevansneha03@gmail.com,NOT AVAILABLE,91-93889 13453,,Rural development.
Indira Gandhi Charitable Foundation,"Vimalapuram Road, Thachottukavu",Thiruvanathapuram,igcf123@yahoo.co.in,NOT AVAILABLE,91-94462 85117,91-471-2285596,Upliftment of the community
Indira Gandhi National Foundation,"8, Gowreesha Pattom, Pattom Palace",Thiruvananthapuram,info@indiragandhifoundation.org,NOT AVAILABLE,,"91-471-2444410, 91-471-2444456, 91-471-3990224",Women empowerment.
Jubba Ramakrishna Pillai Foundation,"Chavara, Kollam",Kollam,jubbafoundation@ymail.com,NOT AVAILABLE,91-93870 66664,,
Jyothinivas Charitable Society,"Wayanad, Kalpetta",Kalpetta,jyothinivaswayanad@gmail.com,NOT AVAILABLE,,"91-4936-247615, 91-4936-246707",Mental health related activities
Jananeethi,"P.B.8, Mannuthy",Thrissur,gpneethi@sancharnet.in,NOT AVAILABLE,,"91-487-2373479, 91-487-2373281","Free legal aid and human rights activities, research and development."
Joint Women’s Programme,"Joint Women’s Programme, P.O.1847",Trivandrum,rvi@md3.vsnl.net.in,NOT AVAILABLE,,"91-471-2450443, 91-471-2450541","Development(General), Education, Law, Women’s issues"
Kairali Mahila Samajam,"Chemmannuvila, Panachamoodu",Panachamoodu,kairalisamajam09@yahoo.com,NOT AVAILABLE,,91-471-2242610,"Health, Sanitation, Women’s issues"
Kanhangad Muslim Orphanage,"Kottaachery, Near Railway Station, Kanhangad",Kasargod,onlykmorphanage@gmail.com,NOT AVAILABLE,"919895 53958, 91-98955 39589","91-4672-203111, 91-4672-218111",orphanage
JVALA – Joint Voluntary Action for Legal Alternatives,"Kalpetta North, Wayanad",Wayanad,jvala@rediffmail.com,NOT AVAILABLE,,91-4936-206036,Child rights and adivasi women empowerment.
Karayil Yuvajana KalaSamiti,"Yuvavikas Kendra, Payyanur",Kannur,yuvavikaskendra@gmail.com,NOT AVAILABLE,91-94474 82816,"91-4985-202157, 91-4985-202816",Financial assistance.
Kerala Association for Non-Formal Education & Development,"Saksharatha Bhavan, Vazhuthacaud",Thiruvananthapuram,,NOT AVAILABLE,,91-471-65962,Education
Global Ayurvedics Centre for Traditional Healthcare & Responsible Tourism,"Near Police Station, Kaniyambetta",Kaniyambetta,globalayurvedics@gmail.com,NOT AVAILABLE,,91-4936-284440,"Promote traditional healthcare, traditional knowledge, and responsible tourism."
Kerala Grama Nirmana Samiti,"Sevamandir, Ramanattukara",Kozhikode,kgns.sevamandir.ramanattukara@gmail.com,NOT AVAILABLE,,91-495-2442815,Net work of NGOS of malabar area.
Kerala Federation of the Blind,"Kunnkuzhy Post, Trivandrum",Trivandrum,tvm-kfbtvpm@sancharnet.in,NOT AVAILABLE,,91-471-304993,
Kerala Rural Development Association,"Puthiyakavu, Pattanakkad",Pattanakkad,,NOT AVAILABLE,,91-478-2545562,Rural Development
KAIROS,"Burnasserry, Kannur",Kannur,kairosknr@yahoo.co.in,NOT AVAILABLE,,91-497-2712535,Create a society of justice and peace based on true human values.
Kerala Rural Development Society,"T-1158/98, R/U Travancore, Thiruvananthpuram, Chenkal",Cochin,,NOT AVAILABLE,,91-471-2223321,"Child welfare, Environment, Health, Human Rights, Minorities, Rural Development"
Kerala Hotel & Restaurant Association,"KHRA Bhavan, Kochi",Ernakulam,khra87@gmail.com,NOT AVAILABLE,,91-484-2366602,
Kerala Sastra Sahitya Parishath,Kozhikode,Kozhikode,gskssp@gmail.com,NOT AVAILABLE,,91-495-2701919,Science propagation.
Kerala Institution for the Blind,"Alppara, Kannara",Thrissur,keralainstitutionfortheblind@yahoo.com,NOT AVAILABLE,,91-487-2283002,"Agriculture, Art and culture, Child welfare, Disability, Disadvantaged communities, Education, Employment, Grants/Aids, Training, Women’s issues"
Kerala State Agriculture Labourers Development Society,"Usra 27, Mulagupotta, Behind K.S.E.B.",Thiruvananthapuram,keralastatealds61@yahoo.com,NOT AVAILABLE,91-93606 59413,,Development of agriculture labourers and their family members.
Kerala Association for Social & Women’s Welfare,"Mupparayil Building, Vellayittambalam",Kollam,kaswwkollam@hotmail.com,NOT AVAILABLE,,91-474-2795740,"Child welfare, Disability, Education, Health, Rehabilitation, Women’s issues"
Kerala Social Service Forum,"Amos Center, Adichira, Thellakom",Kottayam,kssforum@yahoo.com,NOT AVAILABLE,91-94470 77438,91-481-2594802,Networking and Coordination
Kerala Sastra Sahitya Parishad,"Parishat Bhawan, Guruvayoor Road, Thrissur",Thiruvananthapuram,,NOT AVAILABLE,,"91-487-381084, 91-487-380281","Development(General), Science and Technology"
Khadi and Village Industries Foundation of India,"565, Cochin",Cochin,khadiclub@yahoo.co.in,NOT AVAILABLE,91-93884 72311,,Khadi Propagation
Kerala Voluntary Health Services,"Collecterate, Mullankuzhy",Kottayam,keralavhs@yahoo.co.in,NOT AVAILABLE,,91-481-2572781,
Kidset Pair Kerala,Calicut,Calicut,kidset@gmail.com,NOT AVAILABLE,91-99618 90890,,
Kidset Charitable Trust,"1/4403-B, Bilathikulam",Calicut,kidset@gmail.com,NOT AVAILABLE,,,
