Altruist’s Group,"262, Puddukattu Street, High School Road",Thuraiyur,altruistsgroup@gmail.com,91-4327-244105,91-97177 29222,NOT AVAILABLE,Education
An Open Door,"4/84, Pallavan Nagar, 6th street",Chennai,paulgnanarajan@gmail.com,91-44-29725158,,NOT AVAILABLE,Making a difference
Annai Fathima Child Welfare Centre,"22 Old Mahapalipuram Road, Karapakkam Village",Annai Illam,,91-44-24950003,,NOT AVAILABLE,"Aged, Child welfare, Urban Development"
Angel Educational Society,"111, Thondi Road",Sivaganga,infoangelgroups@gmail.com,,91-98425 84548,NOT AVAILABLE,Educating poor children.
Annai Educational Society,"Post Box No. 22, Madurai",Madurai,akeximtmq@hotmail.com,"91-4549-220099, 91-452-2732151",,NOT AVAILABLE,Development(General)
Annai Charitable Trust,"117-A, Indira Nagar, Thiruppuvanam",Sivaganga,kumaran.karthika@ymail.com,91-4574-265772,91-99946 34938,NOT AVAILABLE,Public services
Annai Educational Trust,"22 B 2nd Street, Palani",Dindigul,aetrust2001@gmail.com,91-4545-240144,"91-98658 26446, 91-93448 67171",NOT AVAILABLE,Social work
Annai Indira Gandhi Memorial Trust,"Nagercoil, Kanyakumari",Kanyakumari,annaiindira@rediffmail.com,91-4652-234424,,NOT AVAILABLE,"Seeking grants to implement projects like health care, education, women development – shg’s."
Annai Charity Trust,"Ottampattu, Meenambur, Gingee",Villupuram,annaicharitytrust@gmail.com,,91-94421 52203,NOT AVAILABLE,Help to the needy people.
Annai Kasthri Buy Women & Child Development Society,"Kottaipatti, Vembakotti",Viruthunagar,,,91-93644 16015,NOT AVAILABLE,
Annai Orphanage & Seva Centre,"Main Road, Karthigaipatti, Malli",Viruthunagar,annaiorphanage3123@rediffmail.com,91-4563-281508,,NOT AVAILABLE,
Annai Anbalayaa Trust,"67, Sri Saibaba Nagar, Thiruvallur",Chennai,annaianbalaya@gmail.com,NOT AVAILABLE,99418 40841,,"Awareness Generation, Child Labour, Child Rights, Child Welfare, Employment, Orphanage. Orphanage For Children."
Annai Jaya Educational And Charitable Trust(AJET),"32/40 M.P Sarathy Nagar, Near Uzhavar Santhai, Kagithapattarai",Vellore,annaijayaedutrust@gmail.com,NOT AVAILABLE,95970 96330,,Social Work.
Annai Joy Kiruba Trust,"14, Gopinathan Nagar II Street, A. Kosakulam",Madurai,annaijoykiruba@gmail.com,,91-94433 94172,NOT AVAILABLE,"To help the destitute children, women."
Annai Terasa Disability Trust,"113/60, Weavers Colony",Srivilliputtur,duraix@gmail.com,,91-92454 72538,NOT AVAILABLE,
Annai Seva Sadan,Vellore,Vellore,utc2007@yahoo.com,91-1472-245391,,NOT AVAILABLE,
Annai Sathya Voluntary Service Society,"15, Kamarajar Salai, Kumbakonam",Thanjavur,annaisathyakmu@yahoo.co.in,91-435-2402588,91-98423 19397,NOT AVAILABLE,
Annai Humanity Service Organisation,"1/29 B, Nigilesan Nagar, Millerpuram",Thoothukudi,annaitrust2003@hotmail.com,NOT AVAILABLE,99942 42303,0461-2310759,"Child Labour, Child Welfare, Education, Environment, Orphanage, Poverty Rural Childrens Deveiop Basic Studies."
Annai Sri Parvathi Trust,"24, Ganhipuram, 4th St",Sivaganga,mani_vannandia@rediffmail.com,91-4565-233636,,NOT AVAILABLE,for diabetes awareness & control
Annai Therasa Rural Devalopment Trust,"29-C, SMP Colony, Anna Nagar",Madurai,atrdtrust@yahoo.co.in,91-452-2522838,,NOT AVAILABLE,
Annai Trust,"42, Vaniga Valagam, MTP Road, Thudiyalur",Coimbatore,theannaitrust@gmail.com,91-4224-273289,91-96008 41045,NOT AVAILABLE,Serving people in grief who are orphans & destitutes.
Annai Therasa Vidiyal Trust,"1/135, Mela Street, Kamuthakudi, Paramakkudi",Ramanathapuram,annaitherasavidiyaltrust@gmail.com,,"91-93611 16100, 91-94433 35544",NOT AVAILABLE,Social service
Annai Trust,"1437, Pavalamalli Street",Karaikudi,umathiagarajan01@yahoo.com,,91-94430 70795,NOT AVAILABLE,
Annai Trust,"11.2.25.A.1, E.B.Colony",Dindigul,annaitrust@yahoo.co.uk,91-4543-233906,,NOT AVAILABLE,
Annai Terasa Trust,"Vagaiyur Tittagudi, Cuddalore",Cuddalore,srikumaranstd@in.com,,91-98433 97256,NOT AVAILABLE,"Rural woman, handicaped development & aids prevention."
Annai Trust,"117 A, Indira Nagar, Thiruppuvanam",Sivaganga,kumaran.karthika@ymail.com,91-4574-265772,91-99946 34938,NOT AVAILABLE,Public services and education.
Annai Seva Foundation,"99, Kamarajar High Road, Periyar Nagar",Chennai,,91-44-23773402,,NOT AVAILABLE,"Child welfare, Education, Environment, Health, Human Rights, Sanitation, Training, Urban Development"
Annai Trust,"56 – B, C.V.K. South Narth Street, Puliangudi",Thirunelveli,dasonmano@yahoo.com,,91-94420 64070,NOT AVAILABLE,Health development.
Annai Velankanni Matha Service Foundation {AVM TRUST},"115, Ponnusamy Complex, Salem Main Road",Namakkal,jp.avmtrust@gmail.com,NOT AVAILABLE,96988 87666,,"Agriculture, Ayurveda, Corporate Social Responsibility, Development (General), Economics And Finance, Group Promotion, Health, Herbal Medicine, Human Rights, Local Self Governance (Panchayati Raj), Medical Relief, Micro-Enterprises, Old Aged Welfare, Orphanage, Pollution, Rural Development, Self Help Groups, Training, Women Development/Welfare Member Family Development."
ANNAI,"25/235, Jinna Street, Kaveripattinam",Krishnagiri,annaingo.kgi@gmail.com,91-4343-250438,91-94862 91232,NOT AVAILABLE,"Women empowerment, child development, rural development & microfinance"
Annai Trust,"2/311, Annanenthal Main Road, Iyyer Bunglow",Madurai,perumalam2008@yahoo.com,91-452-3052896,91-95669 67085,NOT AVAILABLE,
Annai Theresa Social Welfare Foundation,"49, Mudhaliyar Street",Thiruvarur,agnesbala@yahoo.com,,,NOT AVAILABLE,
Anugraha Jeeeva Jothi Charitable Trust,"173, Mariyamman Koil, Rayapudup Pakkam Vanur",Villupuram,annai_god@rediffmail.com,,91-92836 79571,NOT AVAILABLE,To serve the nation.
Annal Rural Health & Educational Service Trust,"Bell Book Centre Building, C/o R. Sarangapani",Cuddalore,arhest2006@gmail.com,91-4144-646566,,NOT AVAILABLE,For all things.
Aowaie Free Education Public Service Trust,"107-A, Renukamman 5th St, Kanji Colony, A Block",Chennai,Pharanechitraa@aowaietrust.org,91-44-26431430,,NOT AVAILABLE,Since this trust is a charitable one.
Annal Gandhi Thondu Niruvanam,"8, Selva Nagar, Periyakanganankupam",Cuddalore,marijanarth@gmail.com,91-4142-230110,,NOT AVAILABLE,
Arasu Educational and Charitable Trust,"149-Big Street, Pattukottai",Thanjavour,arasuinstitutions@gmail.com,NOT AVAILABLE,99426 64366,04373-256256,Ngo Management To Maintain Ngo As Procedure.
ARD Foundation,"16, Bharathiyar Main Road, K. Pudur",Madurai,ardfoundationmdu@gmail.com,NOT AVAILABLE,77083 66875,,"Agriculture, Animal Health, Animal Welfare, Art And Craft, Awareness Generation, Child Welfare, Climate Change, Cow Protection Centre (Goushala), Cultural Issues, Economics And Finance, Employment, Energy."
ARISDO – Action for Rural Indegreted Social Development Organisation,"Manamadurai, Sivagangai",Sivaganga,arisdo _ 2007@yahoo.com,91-4574 269581,,NOT AVAILABLE,Children education.
Aravanaikkum Karangal,"369, Subramania Nager Ext",Salem,handsofcomforter@gmail.com,91-427-2444117,,NOT AVAILABLE,Care giving programe and self employment training for the Hiv/Aids affected and infected people.
Aren Trust,"119, Malaiyapuram Street, Rajapalayam",Virudhunagar,samyparai007@gmail.com,,91-97864 70845,NOT AVAILABLE,Promotion of paraiyar community and the needy people.
ARISE,"Kaliyaman, Kovil Street",Theni,ayyan1981@gmail.com,,,NOT AVAILABLE,Social work.
Aran Trust,"Mamsapuram, Virudhunagart",Virudhunagart,skadvocates@yahoo.com,,91-94424 38380,NOT AVAILABLE,Education & employmet for rural people.
Arise Public Charitable Trust,"20/28A, Venkatesa Nagar",Chennai,arise_pct05@yahoo.co.in,,91-99529 61130,NOT AVAILABLE,Funds for orphan and slum children programs.
Aram Sei Trust And Social Welfare Organization,"28-A, Alamelu Ammal, Thottam",Coimbatore,aramseitrust@hotmail.com,NOT AVAILABLE,90034 44143,,"Advocacy On Social Issues, Agriculture, Animal Welfare, Awareness Generation, Child Labour, Child Rights, Child Welfare, Education, Environment, Human Rights, Old Aged Welfare, Orphanage, Self Help Groups, Urban Development, Volunteers, Women Development/Welfare, Women’S Issues, Youth."
ARO Charitable Educational Society,"Deviyanandal, E.K. Nallur",Villupuram,acessociety@yahoo.com,91-4149-219283,,NOT AVAILABLE,
Arivagam Trust,"36, Thirumangalam Road",Trichy,arivagam.trust2003@gmail.com,91-431-6541986,,NOT AVAILABLE,Placement
ARMDS – Animators for Rural Multipurpose Development Society,"2/52 Church Street, Mugaiyur Thirukovilur",Villupuram,armds_org@yahoo.com,91-4153-293101,,NOT AVAILABLE,
AROGYAM,"10, Vaidhyarama Street",Chennai,,91-44-24340252,,NOT AVAILABLE,Health
Arulmigu Akathiyar Annathana Arakkattalai,"404, Indhu Complex, Madurai Road, Krishnankoil, Srivilliputtur",Virudhunagar,agathiyartrust@gmail.com,NOT AVAILABLE,95973 76824,,"Agriculture, Awareness Generation, Cultural Issues, General – Social Welfare, Human Development, Rural Development, Sericulture, Tribal Development, Wildlife, Women Development/Welfare Feeding Freefood For Devottes."
Arumai Illam,"School of Hope for Hearing Impaired, Cholanpettai, Mayiladuthurai",Nagapattinam,deafandmentallyretardedschool@gmail.com,91-4364-220600,91-93634 17845,NOT AVAILABLE,Education and caring for disablity.
Arunachala Kattusiva Project,Thiruvannamalai,Thiruvannamalai,apeethaarunagiri@gmail.com,,91-93621 52674,NOT AVAILABLE,Protecting the native forest around teh Arunachala hill.
Ars Trust,Cuddalore,Cuddalore,arscuddalore@yahoo.in,,91-98425 04648,NOT AVAILABLE,
ARUVI – Action for Rural Upliftment and Voice for Social Integration Trust,"347/3, Kattakkamanpatti, Batlagundu",Dindigul,aruvitrust@rediffmail.com,91-454-3264058,,NOT AVAILABLE,Rural upliftment and ensuring human rights
Arunodhaya – Migrant Initiatives,"103, Jayam Block Chitra Avenue 9, Choolaimedu High Road",Chennai,amiginin2007@yahoo.co.in,91-44-23746450,,NOT AVAILABLE,Towards safe migration.
Arogya Agam,"Aundipatty, Theni",Theni,arogyam@md3.vsnl.net.in,"91-4546-42306, 4546-44311",,NOT AVAILABLE,Health
