Abhinav Shaikshanik Vikas Mandal,"Madina House, 5, Behind Jama Masjid, Jawhar, Dargah Road",Jawhar,abhinav.vikasmandal@gmail.com,91-2520-691278,"91-92094 74147, 91-92700 14742, 91-99705 87862",NOT AVAILABLE,"Education, and vocational training center for ST/SC/OBC/ and minority peoples."
Abhinav Foundation,"Rajguru Nagar, Khed",Pune,abhinavfoundation@gmail.com,"91-2135-287170,",91-94031 90493,NOT AVAILABLE,Be a part of byst through your project.
Aboriginal Multiporpose Organization,"Salepur, Achalpur",Amravati,aboriginal.sastha@gmail.com,91-7223-221986,,NOT AVAILABLE,
Aboriginal Organization,"Saelpur, Achalpur",Paratwada,madhukar.kasada@gmail.com,,91-97647 74981,NOT AVAILABLE,
Abhyudaya Foundation,"8, Malkhare Classic Complex, Near Jawahar Colony, Police Station, Garkheda Area",Aurangabad,nilesh@abhyudaya.org.in,,91-98230 67879,NOT AVAILABLE,Youth development.
Abundant Life Ministries,"27/A Chapel Road, BAndhra West",Mumbai,alm@vsnl.com,91-22-26404808,,NOT AVAILABLE,Social
Abhiyoday Samaj Vikas Sanstha,"Karmyog. B1/4, Prijatak Appt., Naikwadi Nagar",Osmanabad,maitrajivanche@gmail.com,91-2472-222254,"91-95458 80088, 91-94230 75708",NOT AVAILABLE,Culturer and social.
Academy for Promotion of Education and Adventure Sports,Pune,Pune,apeas.org@gmail.com,,91-9325069498,NOT AVAILABLE,Education and Sports
ABM Samaj Prabodhan Sanstha,"2, Trishul Apt, Katemanvali Kalyan",Thane,abm_sanstha@rediffmail.com,91-2333133,,NOT AVAILABLE,Rural development.
Academy of Eye Care Education,"C/O Ganapati Netraseva Optics, N9 M2 Road, Near Gurde Hospita",Aurangabad,eyecareeducation@yahoo.co.in,,91-94207 61011,NOT AVAILABLE,"Health, eye health, education."
Acorn Foundation,"49/2359, BAndhra Shri Sai Kripa Society, 2nd Floor, Opp M.I.G Club, Gandhinagar",Mumbai,dharaviproject@gmail.com,91-22-26428618,,NOT AVAILABLE,Community organising
Abhinav Foundation,"361, Maharal Pada, Kalyan, Murbad Road",Thane,foundationabhinav@gmail.com,NOT AVAILABLE,91581 37150,,Social Work.
Ace Foundation,"16, Manorama Apartment",Beed,acebeed@gmail.com,91-2442-224691,,NOT AVAILABLE,Education
Action for Rural Technology,"Mohada, PAndhrakawda",Yavatmal,artorg1@gmail.com,,91-94234 34872,NOT AVAILABLE,Financial assistance for innovation project on water management.
Adarsh Foundation,"Bazme Furkan Madarsa, 68, Bermacell Railway Line, Umarwadi Road, Kurla",Mumbai,sujatasawant77@gmail.com,NOT AVAILABLE,99876 48294,,"Child Welfare, Community Development, Women Development/Welfare."
Active Education Sanstha,"Main Rd, Pimpalgaon Baswant, Niphad",Nasik,vinod.marathe@gmail.com,91-2550-251053,,NOT AVAILABLE,"Welfare of the backward people and development of rural area especially for the youth, women and childern."
Adarsh Bahuddeshiya Sanstha,Dasgon,Gondia,yvaikunthi@gmail.com,NOT AVAILABLE,94040 38005,,Social Work.
Adarsh Sanskrutik Kala Wa Krida Welfare Society,"Sadat Nagar, 14 /116, Railway Station",Aurangabad,adarshyuva@rediff.com,,"91-99235 43092, 91-96731 05892, 91-93254 90604.",NOT AVAILABLE,"Aids awareness, women welfare, healthcare awareness."
Adarshya Yuvak Samajik Sanstha,"Mukhed, Nanded",Nanded,"veer.sb@gmail.com, gavalebhau@gmail.com",,,NOT AVAILABLE,Multipurpose
Aditya Foundation,"98, Deepak Drm.B.Raut Rd, Shivajipark, Dadar",Mumbai,shilpkala9@gmail.com,91-22-24463915,,NOT AVAILABLE,Adivasi women and malnourished children.
Aditya Bahuudeshiya Janvikas Sanstha,Kaij,Beed,adityakaij.org@rediffmail.com,NOT AVAILABLE,98605 76024,,"Adolescent Girls Welfare, Child Rights, Child Welfare, Gender, Human Rights, Women Development/Welfare, Yoga To Empower The Socially, Economically Backward Society Through Ensuring Their Rights."
Adarsh Gramin Vikas Sanstha,"Pragati Nagar, Near Brahmahkumari, Warora Road, Yavatmal",Wani,asifsheikh.218@rediffmail.com,NOT AVAILABLE,"84128 78686, 97656 25324",07239-226203,Social Work.
Adivasi Gondwana Bhasha Prach Shikshan Trust,"Tilak Ward, Warora",Warora,bintrag@gmail.com,,,NOT AVAILABLE,Received grant from government.
Aditya Education Society,"Vasmath Road, Parbhani",Parbhani,pmbakle@gmail.com,,91-98230 40175,NOT AVAILABLE,Education
Adivasi Raja Bahudeeshiy Sanstha,"Tal Peth, Nirgude",Nashik,adivasiraja@gmail.com,NOT AVAILABLE,82755 68149,0255-8234422,"Adolescent girls welfare, advocacy on social issues, agriculture, art and culture, economics and finance, environment, information and communications technology, poverty, self help groups, social awareness, training, tribal development, tribal issues, women’s issues, youth."
Advanced Agro Innovations Society,"30 Vasant Nagar, Jawahar Colony",Aurangabad,aaingoind@gmail.com,91-240-3914843,91-93730 53003,NOT AVAILABLE,Agricultural development
Adivasi Janjagruti Bahuuddeshiya Shikshan Sanstha,"Kurud, Desaiganj, Gadchiroli",Gadchiroli,adivasigadchiroli@gmail.com,NOT AVAILABLE,94234 95384,,"Adolescent Girls Welfare, Agriculture, Animal Health, Cancer Patients Help, Child Welfare, Community Development, Forest Management, Health, Human Development, Social Awareness, Sustainable."
AFORD,"Armori Road, Bramahpuri",Action for Development,afordindia@yahoo.com,,,NOT AVAILABLE,Rural Development
Adarsh Pratishthan,"144, Autewadi, Karjat",Ahemadnagar,adarshpratishthan1@gmail.com,NOT AVAILABLE,"98606 15925, 98227 13729",,"E-Learning, Environment, Forest Management, Health, Hiv/Aids, Plantation, Pollution, Population, Poverty, Rural Development, Tribal Development, Tribal Issues, Volunteers."
Ahilyabaiholkar Bahuuddeshiya Sanstha,"Indraprastha Nagar, Waghapur Road, Babhulgaon",Yavatmal,manojkhadatkar1802@gmail.com,NOT AVAILABLE,"99221 22474, 95528 59262",,Social Work
Afrah Educational and Welfare Society,Perburhan Nagar,Nanded,helloengineer777@gmail.com,NOT AVAILABLE,92255 57770,,"E-Learning, Education, Employment, Training."
AIESEC,"C/O Godrej Industried Ltd. Gate 2, Eastern Express Highway Vikhroli East",Mumbai,gaurav.julka@aiesec.net,91-22-25188095,91-98987 98814,NOT AVAILABLE,"Education, health, women empowerment, child development, rural development."
Agraja Ahmjik Seva Sanstha,"Dombivali East, Thane",Thane,agraja_samajik_seva_sanstha@hotmail.com,91-251-2439085,91-99693 20001,NOT AVAILABLE,Agraja
Aditya Nagraj Charitable Trust,"Loha road, Palam",Parbhani,adinag07@gmail.com,NOT AVAILABLE,95524 60805,,Social Work
Aishwarya Mahila Mandal,"A-32, Midc, Osmanabad",Osmanabad,subhash.vidyaniketan@gmail.com,NOT AVAILABLE,84217 01296,,"Development/Welfare, Women’S Issues, Yoga, Youth."
Ajmeri Bahuuddeshiya Sanstha,"Anchleshwar Ward, Near Ramteke Wadi",Chandrapur,ajmeri.chd@gmail.com,NOT AVAILABLE,98609 90234,,Social Work.
Akanksha Foundation,"Voltas House C, T.B. Kadam Marg, Chinchpokli",Mumbai,hr@akanksha.org,91-22-23700253,,NOT AVAILABLE,Education
Ajinkya Foundation,"1318, Near Lal Jain Mandir, Kupwad, Taluka, Miraj",Sangli,ajinkya_gouda@bsnl.in,91-233-2346921,,NOT AVAILABLE,"Special education, training and rehabililation of persons with mentally handicapped."
Akanksha,"Thermax House, 4 – Mumbai Pune Road",Pune,,? 91-20-5512122,,NOT AVAILABLE,
AICUF – All India Catholic University Federation,"St. Xaviers College, Fort",Mumbai,aicufmumbai@gmail.com,,,NOT AVAILABLE,"Social outreach and action personality development, spiritual growth"
Akash Pratisthan Hudco,"Datt Nagar, Hudco, Nanded",Nanded,ajaypawar060@gmail.com,NOT AVAILABLE,98225 25510,,"Agriculture, child labour, child rights, child welfare, corporate social responsibility, cow protection centre (goushala), development (general), disability, governance, herbal medicine, human rights, micro-enterprises, ngo management, old aged welfare, orphanage, physically disabled, plantation, pollution, rural development, science and technology, self help groups, right to information, trade and industry welfare, traditional health, training, urban development, women development welfare, women’s issues my santha is very diffent."
Akhil Bharat Sindhi Boli & Sahit Prachar Sabha,"301, Shilpa Apartment, Sector 18",Ulhasnagar,teckchandmast@yahoo.in,91-251-2560644,91-94226 83946,NOT AVAILABLE,Preservation & promotion of Sindhi language.
Akhil Bhartiya Shri Gurudeo Seva Mandal,"Gurukunj Ashram, Tiosa",Amravati,gurudeosevamandal@rediffmail.com,91-722-5224227,91-94236 47428,NOT AVAILABLE,
Adnyan Research & Educational Trust,"2/3, Sant Nirankari Bhavan, Naigoan, Dadar East",Mumbai,adnyan@hotmail.com,91-22-65182134,91-99675 37639,NOT AVAILABLE,Research & education
Akka Bahuuddeshiya Shaikshanik Sanstha,"111, Near Balaji Oil Mil, Bhaygaon Shiwar, Malegaon",Nashik,akkabss333@gmail.com,NOT AVAILABLE,"98224 49982, 70581 78033",,Social Work
Akhil Bharatiya Drishtiheen Kalyan Sangh,"16, Devadutta Bhavan, Ranapratap Sqare",Nagpur,info@madhaveyebank.org,91-712-2244918,,NOT AVAILABLE,Rehabilitation of visually impaired
Akhil Bhartya Veshya Devdashi Muruli Nirmulan Punarvasan Sanstha,"C/o Dr. Gawali G.S. Opp. Ganesh, Vikri Kendra, Prakash Nagar",Latur,help.org2009@gmail.com,91-2382-222629,91-99759 79136,NOT AVAILABLE,Health
Aksharatmika Education Trust,"Gourinandan Park, Basement, Pune Link Road, Vijay Nagar, Kalyan",Thane,praghusuraj@yahoo.com,91-251-2354120,"91-98203 63801, 91-98692 17108, 91-93247 95212",NOT AVAILABLE,Education
Aborigine Education & Training Bahuudeshiya Sanstha,"Ekta Colony, B-3/36, Wanjari Lay Out",Nagpur,aborigine.497@rediffmail.com,,,NOT AVAILABLE,Aware to society HIV/AIDS and educate human rights.
Al Birr Foundation,"1, Vanjara Mansion, Gunpowder Road, Mazgaon, Dockyard Road",Mumbai,albirr.foundation@gmail.com,NOT AVAILABLE,"99209 55597, 97022 08451",,"Awareness Generation, Human Rights, Legal Awareness, Medical Relief, Social Awareness, Volunteers, Youth Leegal Aid For Non-Habitual Prisoners."
Akshayashakti Welfare Association,"Kshitij Chs, 143, B-15, Prabodhankar Thakare Nagar, Pawar Nagar",Thane West,akshayashaktitrust@gmail.com,NOT AVAILABLE,88980 24034,,Akshayashati Was Started In The Year 2010 With The Mission Of Helping The Less Priviledged People Of Our Society To Over Come The Challenges Of Daily Life And To Enhance.
Akshadeep : Light for Childs,"H 82, Panchshil Nagar, Khardi, Shahapur",Thane,kaj7nicin@gmail.com,91-2527-244508,91-92209 52400,NOT AVAILABLE,Child future contributing India’s aim.
AKANKSHAA,"B2/01 Nilgiri Gardens, Sector 24 CBD Belapur",Navi Mumbai,akankshaa@akankshaa.org,,"91-99699 49208, 91-99679 74391",NOT AVAILABLE,Social contribution.
All India Apang Klyankary Sanstha,"C/o Narendrakumar Kambleramnagar, Ward 17 Near Shindhinaka",Wardha,aiakbs@yahoo.co.in,91-715-2247062,"91-99602 35678, 91-97647 35215",NOT AVAILABLE,Disability education.
All India Consumer Protection Committee,"Yashod Anand 20/7, Ambegaon Opp. Prerna School",Pune,aicpc0608@rediffmail.com,91-202-4366237,,NOT AVAILABLE,Eradicate the problem of consumers.
Almdat Taj Bahuuddeshiya Shikshan Prasarak Mandal,"Nandapur, Kalamnuri",Hingoli,mobinshekh85@gmail.com,NOT AVAILABLE,97679 10986,,"Cow Protection Centre (Goushala), Disadvantaged Communities, Education, General – Social Welfare, Human Rights, Sex Workers Welfare Human Developmeant."
Aman Nagari Vikas Sanstha,"Kanwad, Shirol",Kolhapur,amannagaringo@gmail.com,NOT AVAILABLE,"91308 02255, 82081 40454",,"Group Promotion, Micro-Enterprises, Minorities, Rural Development, Self Help Groups, Social Awareness, Training."
Alfa & Omega Bahuuddeshiya Sevabhavi Sanstha,"Ramnagar Colony, Near Azad Maidan, Jalna",Jalna,deepaknirmal79@gmail.com,NOT AVAILABLE,90110 08475,,Social Work.
Amarmaitri Samajik Seva Sanstha,"C/o Anant Baburao Bhoi, Sangli",Sangli,vinayak_5656@rediffmail.com,,91-93259 35656,NOT AVAILABLE,Youth affairs.
Amardeep,"Mangaon, Raigad",Raigad,amardeepmn@sancharnet.in,91-2140-263341,,NOT AVAILABLE,Education
Ambur Walfare & Education Society,"Near Moulana Azad High School, Hingoli",Hingoli,zeenacmoin@gmail.com,,91-98229 70794,NOT AVAILABLE,
Ambeshri Bahuddeshiya Shikshan Sanstha,"Kishor Nagar, Amravati",Amravati,shailendrakorate@gmail.in,91-721-2576047,,NOT AVAILABLE,Women empowerment.
Amruta Vaishnavi Education & Welfare Trust,"E 402, Ramkrishna Nagar, Pornima Talkies Campus, Murbad Road",Kalyan,vaishalizankar@gmail.com,,"91-99870 72031, 91-93213 16263",NOT AVAILABLE,"Education and social., health, rural development along with women empowerment."
Amrutdhara Rural Development Society,"Umbraj, Karad",Satara,rhonmore@yahoo.in,,91-98900 67945,NOT AVAILABLE,
Amrutvahini Gramin Vikas Sanstha,"Snehaprabha, Nr. Girl’S High School",Ahmednagar,amrutvahini2000@rediffmail.com,"91-2487-222271,",91-099609 25660,NOT AVAILABLE,"Child care, science and technology, rural development."
Anand Education and Human Development Multipurpose Cahritable Trust,"Main Road, Sanjay Nagar, Mukundwadi",Aurangabad,anandeahdtrust@gmail.com,NOT AVAILABLE,98230 52047,,Social Work.
Anant Shikshan Gramvikas Mandal,"202, Gopinath Tower, Opp. Vastuanand, Parsiknagar, Kharegaon, Kalwa",Thane,manoj_ccs@rediffmail.com,,91-99870 37172,NOT AVAILABLE,"Education, child developement, poverty."
Anapurna,"33 A, Lunavat Complex, Karve Road Kothrud",Pune,ammmys@pn2.vsnl.net.in,? 91-20-5447791,,NOT AVAILABLE,
Akshata Foundation,"Balwadi Datta, Mandir Road",Mumbai,akshata_foundation@yahoo.com,,"91-98191 12715, 91-092212 59002",NOT AVAILABLE,An education centre for poor & under-privileged children
Amma Bhagwan Bahuudeshiya Mahila Sanstha,"N 42-AC2-21-4, Lokmanynagar, Pavannagar, Cidco",Nasik,zhepsocialgroup@gmail.com,,"91-90964 86903, 91-98227 13966",NOT AVAILABLE,"Working for wowen, poor people, backward people."
Anandi Seva Kendra,"29, Sector 18-A, Phase-3 Nerul Navi Mumbai",Thane,anandi.ngo89@gmail.com,NOT AVAILABLE,"99207 79143, 96643 78143",022-32485521,"Awareness Generation, Child Rights, Child Welfare, Education, Gender, Human Rights, Library, Poverty, Rural Development, Self Help Groups, Social Awareness, Women Development Welfare, Women’s Issues."
Ankur Pratishthan,"16, Shivaji Park house, L.J.Road, Mahim",Mumbai,ngoankur@gmail.com,,"91-98698 66814, 91-98693 78827",NOT AVAILABLE,To help under privilege childrens.
Anmol Seva Samiti,"2/37, J.S.S. Rd, Dhobitalao, Navjivanwadi",Mumbai,gopinathkhanvilkar@gmail.com,NOT AVAILABLE,93235 51961,,Development (General).
Annabhau Sathe Foundation,Amravati,Amravati,sm_shinde12@rediffmail.com,,91-93739 50900,NOT AVAILABLE,Social.
Anathpindak Seva Sangha,"Torne Chawal Tembipada, Mumbai",Mumbai,hemantbanale@gmail.com,91-22-25558156,,NOT AVAILABLE,Welfare of poor peopal.
Annapurna Sarwangin Vikas Mahila Mandal,"Karegaon Road, Bhagya Nagar",Parbhani,prabhakarp.swami@gmail.com,91-2452-248528,91-80871 38339,NOT AVAILABLE,
Andhra Karnataka Dalita Varga Sangha,"BMC Chawl No.140/9, Near Periyar Chowk",Mumbai,akdvsmumbai@yahoo.co.in,91-22-24024684,,NOT AVAILABLE,Educational & social activity.
Annamrita – Iskcon Food Relief Foundation,"19, Jaywant Industrial Estate, 63, Tardeo Road",Mumbai,pratima@annamrita.org,NOT AVAILABLE,,022-23531530,"Child Welfare, Education Mid Day Meal."
Annasaheb Narayan Patil Bahuuddeshiya Sanstha,"136, 1st Floor",Jalgaon,sunilaba@yahoo.com,91-257-224178,,NOT AVAILABLE,
Ankur Trust,"Shankar Rama Complex, 102, First Floor",Raigad,ankurtrust@gmail.com,91-2143-253691,,NOT AVAILABLE,Possible collaboration.
Antarnad Bahuuddeshiy Sanstha,"Kamalbai Ramesh Jain, 18, Girija Colony",Jamner,nilesh9993@gmail.com,,91-99223 59993,NOT AVAILABLE,Rural development.
Anugrah Multipurpose Education Society(Ngo),"Tigaon, Amgaon",Gondia,anugrah.ngo105@gmail.com,NOT AVAILABLE,94050 58488,,"Rural Development, Social Awareness, Volunteers, Women Development/Welfare."
ANTHRA,"F, Lantana Gardens, NDA Road, Bavdhan",Pune,anthra.pune@gmail.com,91-20-22953546,91-98508 21891,NOT AVAILABLE,Livestock development and rural livelihoods.
APNALAYA,"75, Bhulabhai Desai Road",Mumbai,director@apnalaya.org,91-22-23539752,,NOT AVAILABLE,Community development in slums.
Anuradha Foundation,"Jayee, J/G/1, Urban Park",Buldana,anuradha.foundation.india@gmail.com,,91-95959 80181,NOT AVAILABLE,
Archana Public Trust & Health Services,"Ganga App. A Wing, Kalyan",Kalyan,manishjad@gmail.com,,91-98602 55169,NOT AVAILABLE,Nursing home.
Apang Utkarsh Seva Sanstha,"402, Shubhkiran, C.H.S. Ltd. 2 Sector 42",Navi Mumbai,apangutkarsh@gmail.com,,91-98698 29144,NOT AVAILABLE,Welfare of persons with disabilities.
Aqsa Charitable Trust,"301, Santosh Nagar, Katraj",Pune,act.pateltariq@yahoo.com,91-20-30527262,91-98509 58571,NOT AVAILABLE,TO provide services to society and country.
Archana Trust Suburban,"81, Laspalmas, Little Gibbs Road, Malbar Hill",Mumbai,dpgawai@yahoo.com,91-22-23630510,,NOT AVAILABLE,Social work
Arihant Youth Foundation,"A/P, Mallewadi Tal",Sangli,savandarure@gmail.com,NOT AVAILABLE,90119 83333,,"Agriculture, Child Welfare, Community Development, E-Learning, Education, Employment, Industry, Information And Communications Technology, Irrigation, Library, Orphanage, Plantation, Sanitation, Science And Technology, Trade And Industry Welfare, Yoga, Youth."
Apeksha Homoeo Society,"Gurukung, Mozari Teosa",Amaravati,apekshasociety@gmail.com,91-722-5224240,,NOT AVAILABLE,To work with diprived community
Art Work’S Associations,"Vasat Nagar, Near Hedgewar Hospital, Aurangabad",Aurangabad,mangeshchhatre@gmail.com,NOT AVAILABLE,77749 46484,,"Art and Craft, Art and Culture, Health, Human Rights, Social Awareness, Training, Volunteers, Women Development/Welfare, Women’S Issues, Youth For Youth Development."
Artivist,"B-4, Abhishek",Mumbai,rishide@gmail.com,,91-98925 00336,NOT AVAILABLE,Making films based on issues related to children. and create awareness amongst people.
Aruna Rathi Shikshan Sanstha,"Walcut Compaound, Near Dr Hemant Murkhy Hospital",Amravati,affrin22@gmail.com,91-721-678469,91-93715 46784,NOT AVAILABLE,Trible development and new plans.
Arogya Prabodhini,"Kasturba Ward, Desaiganj",Gadchiroli,suryaprakash_arogya@rediffmail.com,NOT AVAILABLE,94228 34737,0713-7272470,"Adolescent Education, Tobacco Control."
Arya Pratishthans,Pandare,Pune,kokare_sandip@rediffmail.com,NOT AVAILABLE,95616 53898,,"Agriculture, Cow Protection Centre (Goushala), E-Learning, Education, Grants/Aids, Irrigation, Micro-Enterprises, Rural Development, Self Help Groups, Training."
Arya Tara Mahila Trust,"Aan Resiedncy Flat 3, Vidya Nage, Tingre Nagar Road 14",Pune,atmtrust@gmail.com,91-20-65249960,,NOT AVAILABLE,
Arogya Kanchan Medical Foundation,"KanchanDeep Saita Mitranagra, KSK College",Beed,vaibhav_ng@yahoo.co.in,91-2442-226185,91-94206 55447,NOT AVAILABLE,"Education, health, child development, rural development, disability."
Asara Manv Vikas Va Sanshodhan Sanshtha,"Ambadgaon, Jalna",Jalna,dwarkadasdjarhad@yahoo.com.sg,,,NOT AVAILABLE,Human & rural development.
Ashaprakash Multipurpose Foundation,Avhane,Jalgaon,diip12@yahoo.co.in,NOT AVAILABLE,95270 03801,,"Agriculture, Awareness Generation, Cancer Patients Help, Community Development, Development (General), Employment, Environment, General – Social Welfare, Health, Human Development, Local Self Governance (Panchayati Raj), Old Aged Welfare, Peace, Physically Disabled, Society And Economy, Sustainable Development, Training, Urban Development, Waste Management, Wildlife."
Asha,"Wakad, Pune",Pune,finance_asha@yahoo.co.in,,91-97653 99986,NOT AVAILABLE,Education to all
Ashley Hypogammaglobulinemia Foundation Trust,"3, Melinda Villa, Tony Compound, Sahar Village, Andheri East",Mumbai,ashleyhopeindia@gmail.com,,91-98199 50473,NOT AVAILABLE,Help all the poor children in every state of India. Suffering from this rare disease.
ASHMI – Association for Social Humanity Mission,"22, B, Sarswati Colony",Shirpur,ashmi.ngo@rediffmail.com,,91-98812 64088,NOT AVAILABLE,Rural development
ARTI – Appropriate Rural Technology Institute,"2nd Floor, Maninee Apts, 13, Dhayarigaon",Pune,contact@arti-india.org,91-20-24390348,,NOT AVAILABLE,Rural Development
Ashadeep Pratishthan,"Adarsh Colony, 45, Vaijapur",Aurangabad,suren_patil2007@rediffmail.com,91-2436-223157,,NOT AVAILABLE,
