Ammanni Charitable Trust,"284, 34th Cross, 9th Main Road, 4th Block, Jayanagar",Bangalore,nkeshavakumar@gmail.com,NOT AVAILABLE,98453 66097,,"Cow Protection Centre (Goushala), Cultural Issues, E-Governance, Human Development, Installation Of Borewells, Volunteers, Waste Management, Yoga, Youth Social Cause."
Ananke – A Social Service Organisation,"207/1, 40th Cross, 8th Block, Jayanagar",Bangalore,mysticmas@yahoo.com,NOT AVAILABLE,,91-80-6645245,Health
ANCHORAGE,"3355, 13th Main Hall, IInd Stage, Indiranagar",Bangalore,surbhi@idigitalbridge.org,NOT AVAILABLE,,91-80-41254962,"Women empowerment, education, children."
Ambica Education Society,Gulbarga,Gulbarga,kalaskerdrsunil@yahoo.com,NOT AVAILABLE,91-94480 41456,91-8472-269327,Help the poor society.
Angels Community Trust,"28, Pillana Garden, III Stage",Bangalore,lesliekumar@yahoo.com,NOT AVAILABLE,,91-806-5378289,Empowering the poorest of other young people in India through skill training programme.
Anand Ashram,"53/7, Bannergatta Road",Bangalore,,NOT AVAILABLE,,91-80-6784621,"Aged, Education, Training"
Alilu Seva Sanstha,"Near Tata Silk Farm, K.R.Raod",Bangalore,alilusevaSanstha@yahoo.com,NOT AVAILABLE,,"91-80-26763373, 91-80-25977522",Assosiation
Annadata Foundation Chikodi,"Basav Circle, Examba",Belgaum,annadata2016@gmail.com,NOT AVAILABLE,94491 81008,0833-8276471,"Ayurveda, Cow Protection Centre (Goushala), Health, Orphanage, Social Awareness Protest Poor Childerns."
Antharal Charitable Foundation,"29, 2nd Cross, Syndicate Bank Colony, 4th Phase, 7th Block, B.S.K. 3rd Stage",Bengaluru,antharalindia@gmail.com,NOT AVAILABLE,91-99001 49970,91-80-42116909,"Education, health, rural development."
Alpasnkyat Mahila Grameen Abhiruddi Shikshan Sanstha,"Maheboob Nagar, Koppal",Koppal,amgassylb@hotmail.com,NOT AVAILABLE,,91-8534-220786,
Aniketana Educational Trust,"Darbe, Puttur",Puttur,aniketanaputtur@gmail.com,NOT AVAILABLE,82773 00111,08251-237311,"Adolescent Girls Welfare, Agriculture, Art And Craft, Art And Culture, Awareness Generation, Blindness, Child Labour, Community Development, Corporate Social Responsibility, E-Learning, Education, Information And Communications Technology, Law, Rural Development, Sex Workers Welfare, Trafficking Of Women, Training, Waste Management."
Ankura Foundation,"81/2 AN Krishna Rao Road, VV Puram",Bangalore,ankurafoundation@rediffmail.com,NOT AVAILABLE,91-99002 72737,,Service to huminity.
Archdiocesan Communications Centre,"A.C.C., Post Box No. 4650",Bangalore,accbang@hotmail.com,NOT AVAILABLE,,"91-80-23339199, 91-80-23534477","Education, Media"
APJ Kalam Bal Bhavan,"Sira Town, Tumkur",Tumkur,apjkalambalbhavan@yahoo.in,NOT AVAILABLE,91-90008 00190,91-8135-274151,Woman and child development
Arambha Trust,"3, Kunti Grama, Behind Ayyappa Temple, Cholanaykanahalli",Bengaluru,aarambhatrust@gmail.com,NOT AVAILABLE,91-98800 19415,,Build a better society.
Aryajana Seva Trust,"22/A, Mahatama Gandhi Road",Bangalore,bagilthaya@vsnl.com,NOT AVAILABLE,,"91-80-25594457, 91-80-25584780",Aged
Asaktha Poshaka Sabha,"VV Puram, Bangalore",Bangalore,,NOT AVAILABLE,,91-80-26679377,Aged
Asare Trust,Lingasugur,Lingasugur,asare_trust@rediffmail.com,NOT AVAILABLE,91-98806 66568,,Awareness of social agriculturel rural & educational development trust.
Art of Life Foundation Social Action ( ALFSA ),"295, 5th, Near Mahashree Apartment, Nagavarapalaya, Raman Nagar",Bangalore,alfsa2015@gmail.com,NOT AVAILABLE,78995 15848,,"Community Development, Education."
Asare Rural Development Society Sc Management,"Siddammanahalli, Bharamasamudra, Jagalur",Davanagere,infoasare2014@gmail.com,NOT AVAILABLE,99029 93264,,Social Work.
Anga Karunya Kendra,"15, Vishweshwariah Industrial",Bangalore,angakk@rediffmail.com,NOT AVAILABLE,,91-80-28524247,
Ashakirana Integrated Rural Development Society,"Lingasgur, Raichur",Raichur,ravikumar.sh@gmail.com,NOT AVAILABLE,91-90086 68007,,
Asha Foundation,"58, III Main, SBM Colony",Bangalore,ashafblr@yahoo.co.in,NOT AVAILABLE,,91-80-23332921,Health
ASHIKA,Mangalore,Mangalore,srirama_a@rediffmail.com,NOT AVAILABLE,,91-824-2415560,"Empowerment of youth, women, edp, igp."
ARALU,Bidar,Bidar,aralu_us@yahoo.com,NOT AVAILABLE,,91-8482-224160,
Arunodhaya Swayam Seva Samsthe,"20, Sri Krishna Krupa, Joythi Nagar, Sira",Sira,vdarunyadav@gmail.com,NOT AVAILABLE,96204-45409,,"Blindness, Old Aged Welfare."
Ashakirana Samaja Seva Sangha,"Mig 2/63, Infantry Road, Housing Board Colony",Bellary,bharathisri456@gmail.com,NOT AVAILABLE,88674 06654,08392-244401,"Human rights, rural development, self help groups, women’s issues."
Asmi Trust,4th Cross Sapatapur,Dharwad,asmifoundation@gmail.com,NOT AVAILABLE,"97399 72712, 78297 59868",,"Disaster Management, Distance Learning, Education, Energy, Group Promotion, Human Development, Ngo Management, Rural Development, Training, Yoga, Youth."
Association for Integrated Medical Services of India,"AIMS India, Afzalpur",Gulbarga,,NOT AVAILABLE,,91-8470-283077,"Aged, Child welfare, Health, Human Rights, Women’s issues"
Asian Institute for Rural Development,"Asian Institute for Rural Development, 7/A, Ratnavilasa Road",Bangalore,asiancarebg@vsnl.net,NOT AVAILABLE,,"91-80-26574091, 91-80-26574091","Environment, Human Rights, Rural Development, Science and Technology"
Ashraya Multipurpose Co-operative Society,"2, IInd Cross, N.K. Palya",Bangalore,,NOT AVAILABLE,,91-80-22860027,"Employment, Health, Women’s issues"
ASHAKIRANA,Koppal,Koppal,prakashkop054@gmail.com,NOT AVAILABLE,,,"education, agriculture, nature."
Association of Women Entrepreneurs of Karnataka,"B 76, Kssidc Industrial Estate",Bangalore,awakener@vsnl.com,NOT AVAILABLE,,"91-80-23389964, 91-80-23385874",Micro enterprise training & business development service provider.
Association for Social Health in India,"2/7, Block 7, G.O Quarters Hubli",Dharward,,NOT AVAILABLE,,91-836-2373853,"Child welfare, Health, Rehabilitation, Women’s issues"
Atadeep Environment & Health,"192, Mahishi Road",Dharwad,ravindra.kulkarni@rediffmail.com,NOT AVAILABLE,,91-836-2743100,"Botanical garden, medicinal plants cultivation, traditional herbal medicine, rural activities."
ATREE – Ashoka Trust for Research in Ecology & Environment,"659, 5 A Mains, Hebbal",Bangalore,info@atree.org,NOT AVAILABLE,,"91-80-23533942, 91-80-23530070","Agriculture, Environment, Forestry, Micro-enterprises, Sustainable Development, Training."
Atma Darshan Yogashram,"Dayanandsagar College Road, Kumaraswamy Layout",Bangalore,adyogashram@yahoo.com,NOT AVAILABLE,,91-80-26664016,"Education, Health"
Association for Social Health in India,"4th Cross, Wilson Garden",Bangalore,hgsChandra@yahoo.com,NOT AVAILABLE,,91-80-22220834,Women’s issues
Azim Premji Foundation,"2nd Floor, Wipro Centre, 5, Papanna Street, St. Mark’s Road Cross",Bangalore,info@azimpremjifoundation.org,NOT AVAILABLE,,"91-80-22279407, 91-80-22279706",Education
Athma Shakti Vidyalaya Society,"113, Madhuban Colony, Hulimavu Village, IIM Post, Off Bannerghatta Road",Bangalore,sanmathi@giasbg01.vsnl.net.in,NOT AVAILABLE,,91-80-26581564,"Health, Training"
AWWA,"61, Chetana Colony, Gadg Road",Hubli,awwa2k@yahoo.co.in,NOT AVAILABLE,"91-94800 52867, 91-94496 49843",91-836-2267786,Childrens and women.
Baalemane Trust,"17/3, Ist Floor, 7th Cross, Bandappa Road",Bangalore,baalemanetrust@gmail.com,NOT AVAILABLE,,91-80-65734614,Voluntary organization to ensure girl child rights.
Avord Voluntary Organization for Rural Development – in -Action,"Regional Project Office Lakshmipur, Srinivaspur",Kolar,avord_ngoklr@yahoo.com,NOT AVAILABLE,91-98451 05621,91-8157-244238,
Bangalore Hospice Trust,"Airport Varthur Main Road, Marathahalli, Kundalahalli Gate",Bangalore,karuna@bal.vsnl.net.in,NOT AVAILABLE,,"91-80-28476133, 91-80-28476201",Health
Bahubali Prakrit Vidyapeeth Trust,"Shree Dhavala Teertham, Prakrit Bhavan",Shravanabelagala,mynipsar@yahoo.co.in,NOT AVAILABLE,,91-8176-257228,Education
Balasaraswati Educational & Cultural Trust,"T.V. Station Road, Sirsi",Uttar Kannada,aralupratibhe@yahoo.com,NOT AVAILABLE,91-93410 59111,91-8384-223456,Childrens education & cultural activites.
Being Jain,"338, Avenue Road",Bangalore,beingjain24@gmail.com,NOT AVAILABLE,91-98450 34341,91-80-41159955,
Bapuji Social Welfare Trust,"27, Kumbakonam Plots",Hubli,tdsupreeth@rediffmail.com,NOT AVAILABLE,91-98453 52820,,
Bhagwan Mahaveer Darshan Eye Hospital,"Jain Charitable Trust, Mysore",Mysore,bharathkumarsolanki@gmail.com,NOT AVAILABLE,91-94482 64313,,
Bharateeya Kala Samskruthika Academy,"1171, Sps Nagar, 1st Stage, Bhudal Road",Davangere,bksacademy2014@gmail.com,NOT AVAILABLE,97397 45816,,"Adolescent Girls Welfare, Art And Culture, Awareness Generation, Ayurveda, Child Labour, Child Rights, Climate Change, Community Development, Group Promotion, Health, Herbal Medicine, Human Rights."
Bandenawaz Vividoddesh Kalyan Sangh,"9-621/8B, Quadri Chowk, Aland Road",Gulbarga,bn_vuks@yahoo.com,NOT AVAILABLE,91-98456 50533,,
Bharathi Welfare Society,"22, Chintamani",Chintamani,,NOT AVAILABLE,,91-1854-252775,Sustainable Development
Basic Needs India,"114, 4th Cross, OMBR Layout",Bangalore,guest@basicneedsindia.org,NOT AVAILABLE,,"91-80-25459235, 91-80-25450562","Disability, Health, Human Rights, Poverty, Women’s issues"
Azad Educational & Charitable Trust,"C/o Mice, 1st Floor, Noor Complex",Shimoga,zebatonse@yahoo.co.in,NOT AVAILABLE,,91-8184-270133,Educational & welfare.
Bharthiya Seva Sena,"F-1, 1st Cross, 1st Stage",Bangalore,"iam_sandesh@rediffmail.com, bssindia.in@gmail.com",NOT AVAILABLE,91-99809 00177,91-80-69574244,Development of the society.
Bharatiya Samaja Seva Trust,"36/1, 1st Cross, Nanjumba Agrahara, 5th Main Raod",Chamarajapet,bsstrust@yahoo.com,NOT AVAILABLE,91-93419 30194,,"Environment Protection, Health programme."
Bg Samste,"86, 7th Ward, Bhovi Colony, Siruguppa",Ballari,bgsamste.sgp@gmail.com,NOT AVAILABLE,"90199 66550, 99455 86100",08396-222006,"To Create A Strong Education Social, Culture And Economical Base For Poor Through Systematic Training And Empowering Them."
Bharatiya Grameen Mahila Sangh,"86, Bull Temple Road",Bangalore,,NOT AVAILABLE,,91-80-25234217,"Aged, Child welfare, Disability, Training, Women’s issues"
Bharatiya Grameen Abhivrudi Sanstha,Belgaum,Belgaum,irdngorbg@yahoo.co.in,NOT AVAILABLE,,,Indian rural development.
Birds Bidar Rural And Urban Development Education Society,"2-121, Rekulgi",Bidar,tajbidar@gmail.com,NOT AVAILABLE,87227 56952,,"Agriculture, Animal Health, Anti Drug Campaign, Art And Culture, Ayurveda, Child Labour, Child Rights, Community Development, Distance Learning, Education, Employment, Health, Human Rights, Industry, Infrastructure, Labour, Law, Mentally Handicapped Persons, Minorities, Plantation, Pollution, Public Administration, Rural Development, Right To Information, Urban Development, Women’S Issues."
Birds Krishi Vigyan Kendra,"Tukkanatti, Tokak",Belgaum,impatil@yahoo.com,NOT AVAILABLE,,91-8332-284978,Agriculture
Bijapur Integrated Rural Development Society (BIRDS),"Atmasaxi Nagalinganagara, Near Nh-50, Hungund",Bagalkot,birdshungund1990@rediffmail.com,NOT AVAILABLE,94481 17058,08351-260260,"Advocacy On Social Issues, Agriculture, Awareness Generation, Blindness, Community Development, Development (General), Disability, Disaster Management, Environment, Food And Nutrition, Gender, General – Social Welfare, Group Promotion, Health, Hiv Aids, Human Development, Indigenous Knowledge, Legal Awareness, Livelihood, Rehabilitation, Rural Development, Social Awareness, Sustainable Development, Right To Information, Trafficking Of Women, Training, Urban Development, Volunteers, Women Development Welfare, Women’S Issues A Action Group Dedicated For Bringing Self Reliant And Social Change Through Lively Hood Opportunities With Equity, Social Justice And Empowerment Of Weaker Section of The Society."
Blue Angels Charitable Society,"296, Opp. G.S Ashram, Ooty Road",Mysore,bacs4@gmail.com,NOT AVAILABLE,,91-821-2480002,Rural development.
BIRDS – Bijapur Intiggreted Rural Development Society,"Atmasaxy Nagalinganagar, N.H. 13",Bagalakot,"birdshungund1990@rediffmail.com, birds.maa@gmail.com",NOT AVAILABLE,,91-8351-260260,Education through development.
Bhoomi Sustainable Development Society,"916, Rashmi Nialaya, 11th Cross, 1st D Main, 2nd Phase",Bangalore,bhoomi.k@gmail.com,NOT AVAILABLE,,91-80-26720533,Walk towards sustainable agriculture
Brim Trust,"361, 8th Cross Saraswathi Nagar, Vijayanagar Extn",Bangalore,brim.trust@gmail.com,NOT AVAILABLE,91-94491 07147,91-80-23142673,A public charitable trust for social work.
BLITZ,"1235, 11th B Cross, 11th Main 2nd Stage",Bangalore,blitz.ahead@gmail.com,NOT AVAILABLE,91-99004 48984,,To spread the education in art among rural students.
BOSCO,"91 B Street, 6th Cross, Gandhinagar",Bangalore,boscopartnership@gmail.com,NOT AVAILABLE,91-92438 17173,91-80-88853392,"Care, protection & rights of children."
Canara Bank Relief & Welfare Society,"Sevakshetra Hospital Rd. 27th Cross, Banashankari II Stage",Bangalore,mathruchhaya@hotmail.com,NOT AVAILABLE,,91-80-26718067,"Aged, Child welfare, Disability, Education, Health"
Calypso International,"C-1103, Casa Grande, Attavar",Mangalore,calypsointernational@gmail.com,NOT AVAILABLE,91-99799 71444,,Skill development.
Care & Concern India,"14, CMSV Manzil, KHB Colony, Fort",Bellary,sajinasarathy@yahoo.co.in,NOT AVAILABLE,91-98441 18808,,Child development.
Cathedral Family Helper Project (Trust),"31/12, Loyola Layout, Victoria Road",Bangalore,,NOT AVAILABLE,,"91-80-25511299, 91-80-25563787","Child welfare, Disadvantaged communities, Education, Health, Rural Development, Women’s issues"
CBR Network,Bangalore,Bangalore,cbrnet@airtelmail.in,NOT AVAILABLE,91-98806 18880,91-80-26724273,Disability networking.
Blue Bird Welfare Organisation,"224, sathya sai Complex, 14th Cross, 2nd Main, malleshwaram",Bangalore,punith@bluebirdgroups.com,NOT AVAILABLE,91-97399 97775,91-80-40191416,Help to live.
Bhuvaneshwari Women’s Welfare Society,"30, Gurukripa, Apmc Rd, Azamnagar",Belgaum,bhuvingo@gmail.com,NOT AVAILABLE,91-97316 10464,91-831-2479840,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
CCF – India,"22, Museum Road",Bangalore,ccfindia@ccfindia.com,NOT AVAILABLE,,91-80-25587157,Child protection and development.
CARE – Centre for Amenities,"274, Khader, Sherieff Garden",Rehabilitation & Education,manojol@yahoo.com,NOT AVAILABLE,,,"Community development, women, children, slum development and human rights protection and defense."
Centre for Action Research Technology for Man,"870, 17th ‘E’ Main, VI Block",Animal & Nature,cartman@vsnl.com,NOT AVAILABLE,,"91-80-25533020, 91-80-25533214",
Centre for Appropriate Rural Technologies,"NIE, Mysore",Mysore,unravi@nie.ernet.in,NOT AVAILABLE,,"91-821-2480475, 91-821-2485802","Rural Development, Science and Technology"
CDEW – Centre for Development & Empowerment of Women Society,"Salesian Sisters, Virgo Nagar, Old Madras Road",Bangalore,cdewfma@gmail.com,NOT AVAILABLE,91-99166 13032,91-80-28472525,Women empowerment
Centre for Bharatiya Marketing Development,"155, 2nd Main Road, 1st Floor, Sheshdripuram",Bengaluru,cbmd.bangalore@gmail.com,NOT AVAILABLE,91-94480 60350,91-80-23460350,To promote Indian trade & industry.
Centre for Budget & Policy Studies,"Maitri bhavan, Ist Floor, 4, M.N. Krishna Rao Road, Basavanagudi",Bangalore,cbpsmail@gmail.com,NOT AVAILABLE,,"91-80-26560735, 91-80-65907402","Research, capacity building on budget information"
CCDC – HACI,"94/2, 3rd Cross, Hennur Main Road",Bangalore,ccdcbangalore2008@yahoo.co.in,NOT AVAILABLE,,91-80-25492793,
