Akshara Rain of Hopes,"D-22, Koelnagar, Rourkela",Sundergarh,replyaroh@gmail.com,NOT AVAILABLE,78732 24223,,"Awareness Generation, Child Labour, Child Welfare, Women Development Welfare, Women’S Issues, Youth."
Akshaya Patra Foundation,"Balagandi, Puri",Puri,tapfpuriinfo@gmail.com,91-6752-224243,,NOT AVAILABLE,Education and hunger support.
AKSS,"Sevanchal, Kanas",Puri,akssindia@gmail.com,91-674-3268020,,NOT AVAILABLE,Social work
Aldrin’s Educational & Cultural Charitable Trust,"B/102, Shaktinagar",Rourkela,dev.duggu@gmail.com,,91-99376 73810,NOT AVAILABLE,Rural & urban development.
Alliance,"Govt. Cold Storage Road, Adarsha Pada",Balangir,alliance_ngo@rediffmail.com,NOT AVAILABLE,93373 38284,06652 250362,Social Work
Alternative For Rural Movement,"Parulia, Asti",Balasore,armorissa@gmail.com,NOT AVAILABLE,99040 127260,0678-1253424,To Find Out An Alternative Strategy Of Rural Social Intervention And Facilitate The NGO Movement In The State of Orissa.
Amulya Bharat Foundation,"Paradeep Port, Madhuban",Jagatsinghpur,amulyabharat_foundation@rediffmail.com,91-6722-123456,"91-99108 56843, 91-80186 73258",NOT AVAILABLE,Help people in any way.
ALISHA – Association for Luminous & Intentive Social Health Awareness,"Babulinagar, Gunupur",Rayagada,basantimahapatro@yahoomail.com,91-6857-250769,91-94390 87151,NOT AVAILABLE,"Health, education, agriculture, women empowerment."
ANANTA,"Ananta Brahmapur, Jagatsinghpur",Jagatsinghpur,anantango@rediffmail.com,91-6724-268090,,NOT AVAILABLE,For any agricultural assistant.
Ame Bharatiya,"De-120, Basanti Colony, Rourkela",Sundargarh,amebharatiya@gmail.com,NOT AVAILABLE,"97784 92277, 94397 42271",,"Agriculture, Child Labour, Child Welfare, Human Development, Labour, Pollution, Poverty, Rural Development, Society And Economy, Tribal Development, Waste Management, Water, Women Development/Welfare."
Anchalika Sarvodaya Seva Pratisthan,"Mandosil, Bargarh",Bargarh,kpnarayan@sify.com,91-668-4232313,,NOT AVAILABLE,Micro credit and agricultural productivity.
ANGEL – Association for Neglected Group & Evangelical Leadership,"By Pass Road, Behind Govt. Hospital",Sambalpur,angel_kcn@rediffmail.com,,"91-99376 06561, 91-94375 34752",NOT AVAILABLE,
Ankuran,"Narayanpatna, Koraput",Koraput,,"91-6856-223147, 91-6856-224264",,NOT AVAILABLE,Tribal issues
All Development Trust,"46, Sector-B, Bondamunda, Rourkela",Sundargarh,alldevelopmenttrust@yahoo.com,91-661-2530101,,NOT AVAILABLE,Tribal development.
ANTODAYA,"Bahadur Bagicha Para, Bhawanipatna",Bhawanipatna,chairman@antodaya.org.in,91-6670-232038,,NOT AVAILABLE,"Realising a society where there is no hunger, fear, injustice arising out of the culture of silence."
Antyodaya Research & Action Group,"Gamhapur, Redhua, Nalibar",Jagatsinghpur,rabisantanu@gmail.com,,91-99387 11460,NOT AVAILABLE,
Antodaya Thuamul Rampur,"Kaniguma, Kalahandi",Kalahandi,chairman@antodaya.org.in,91-6670-232038,,NOT AVAILABLE,Tribal and rural development
Anu Shree,"Thakurmunda, Mayurbhanj",Mayurbhanj,anushreeorg_bidya@yahoo.co.in,91-674-2370810,,NOT AVAILABLE,Upliftment of society.
Antyodaya Chetana Kendra,"Antyodaya Chetana Kendra, Sankatapalia",Keonjhar,,,,NOT AVAILABLE,"Health, Rural Development"
Anathbandu Society,Bhubaneswer,Bhubaneswer,kalakahnup@yahoo.com,,,NOT AVAILABLE,Help to poor person get higher or techinal education freely.
ANWESA – Action Network & Effort for Social Advancement,Cuttack,Cuttack,kabyalatabiswa@gmail.com,,91-93372 66642,NOT AVAILABLE,Social work service.
All India Development Trust,"46, Sector-B, Bondamunda, Rourkela",Sundargarh,allindiadevelopmenttrust@yahoo.com,91-661-2530101,,NOT AVAILABLE,Social activities.
Anu Shanti,"Hilpatna, Berhampur",Berhampur,,91-6812-202036,,NOT AVAILABLE,"Child welfare, Education, Health, Micro-enterprises, Population, Poverty"
Arakhita Das Smruti Sansatha,Bhubaneswer,Bhubaneswer,adss.bbsr@gmail.com,91-674-2475692,,NOT AVAILABLE,Social service.
ARM – Alternative for Rural Movement,"Baliapal, Balasore",Balasore,arm1000@gmail.com,91-6781-253424,,NOT AVAILABLE,Sustainable rural development through women and child empowerment.
Arun Institute of Rural Affairs,"Karamul, Mahimagadi",Dhenkanal,aira_dkl@yahoo.co.in,91-672-289809,,NOT AVAILABLE,Sharing of develop knowledges.
APU – Animal Protection Unit,"Sulia, Kalan",Jajpur,sarojsatapathy50@gmail.com,91-6725-270710,91-94383 69636,NOT AVAILABLE,
Arunauday Vocational Educational & Health Trust,"Berhampur, Ganjam",Berhampur,avehtrust@gmail.com,,91-98116 10354,NOT AVAILABLE,"Women empowerment, child development, rural development, agriculture."
ASARDI – Association for Social Audit,"MIG -B, 7 Brit Colony, Nayapally",Research & Development Initiative,priyanathp@yahoo.com,,"91-94379 22499, 91-97771 44207",NOT AVAILABLE,"Research and documentation, monitoring and evaluation, project support a management services."
ASETS – Association for Social,Pipili Puri,Educational & Technical Services,asets001@yahoo.co.in,,91-98611 27075,NOT AVAILABLE,"Grants, projects etc."
Asha – Adarsh Social & Health Service Association,"L/218, 1st Phase, Chhend Colony, Rourkela",Sundargarh,drmeenakshi_asha@rediffmail.com,,91-94372 46784,NOT AVAILABLE,Women empowering and rural development.
Aparna Memorial Trust,"MIG 52, Kalinga Vihar",Khurda,aparna_memorial_trust@yahoo.co.in,,91-94374 65378,NOT AVAILABLE,Running an old age home for destitude senior citizen and also intrested for health project for them.
ASHA – Association for Security Human & Assistance,"Sagada Village, Boudh",Boudh,asha_sagada@yahoo.co.in,91-6841-221036,,NOT AVAILABLE,Ensure child right
Area Movement for Awareness,"Bamunigam, Kandhamala",Growth,,,,NOT AVAILABLE,"Education, Health, Micro-enterprises, Rural Development"
Asha Nayakam Seva Sangha,"Benjarapur, Mandary",Cuttack,,,,NOT AVAILABLE,"Disadvantaged communities, Health, Rehabilitation, Sanitation"
ASHA – Association for Social & Health Advancement,"Sirtol, Behind Kendu Leaf Godown",Nuapada,asha_orissa@yahoo.com,91-6678-223118,,NOT AVAILABLE,Helping people to help themselves.
ASHA,"Asha, Kamakhya Nagar",Dhenkanal,,91-6769-232470,,NOT AVAILABLE,"Disadvantaged communities, Education, Environment, Micro-enterprises, Population, Poverty, Sustainable Development, Women’s issues."
Ashis Educational Trust,Rourkela,Rourkela,ashiseducationaltrust@gmail.com,,"91-94380 75868, 91-98614 25632",NOT AVAILABLE,"To promote educational, cultural, social welfare activities."
Ashirbad Foundation,"Jayguru Bhavan, Nr. M.B. Dharmasala, Club Para",Balangir,aisiem2007@yahoo.com,,"91-98531 90030, 91-94380 19824",NOT AVAILABLE,"Education, health, water, women empowerment, child development, rural development."
Asha Alok,"LB 147, Bhubaneswar",Bhubaneswar,"info.ashaalok@gmail.com, djagannath2002@yahoo.com",91-674-2381126,,NOT AVAILABLE,"Social health, vocational training centers, create awareness and educate public on nutrition, hygien."
Asian Educational Trust,"College Road, Jatni",Jatni,rajivsahoo@asitindia.com,91-674-2490788,,NOT AVAILABLE,Education.
Arta Raskhya Youth Assosiation,"Baliapal, Bainsiria",Jajpur,cluarya4u@gmail.com,NOT AVAILABLE,"75042 44917, 88957 46214, 94399 93082",,"Agriculture, Art And Culture, Awareness Generation, Child Labour, Cultural Issues, Health, Hiv/Aids, Human Development, Human Rights, Orphanage, Peace, Self Help Groups, Training, Women Development/Welfare, Yoga, Youth Global Warming I E Plantation."
Asian Foundation,"Aradhana Building, Giri Road",Berhampur,asianfoundation@sify.com,,91-98610 07344,NOT AVAILABLE,Knowledge upgradation for human resource development
ASRA,"Rahaniyaganj, Gopalpur",Balasore,asra.talakyrynia@rediffmail.com,,91-94371 04003,NOT AVAILABLE,Envelop in social activity.
ASHA – A Society for Humanity Activities,"Dewan Saheb Pada, Near Brahma Kumari Ashram, Bhawanipatna, Kalahan",Kalahandi,asha.hruda@gmail.com,91-6670-213969,,NOT AVAILABLE,Integrated rural development.
ASRAYA,"Club Street, Kandhamal",Kandhamal,pravanjan17@rediff.com,,91-94370 66682,NOT AVAILABLE,Social work.
Ashra to all,Koraput,Koraput,atul.123@sifymail.com,91-6854-25230695,,NOT AVAILABLE,To uplift downtrodden section of the society.
Asia Soul Winners,"Kasagumuda, Nabarangpur",Nabarangpur,pankaj.sipa@yahoo.com,,91-99386 78986,NOT AVAILABLE,"Education, health, child development."
ASSART – Assocation for Social Service & Rural Technology,"G. Udayagiri, Kandhamal",Kandhamal,"assart98@gmail.com, assart98@rediffmail.com",,91-94382 56894,NOT AVAILABLE,Voluntary service with charitable work and relief work.
Association for Rural Upliftment and National Allegiance (ARUNA),"20, Phase-III, 6th Lane, Berhampur",Ganjam,arunaorissa@gmail.com,NOT AVAILABLE,93384 64261,0680-2403366,"Adolescent Girls Welfare, Advocacy On Social Issues, Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Development (General)"
ASRAYA,Kalahandi,Kalahandi,mercychildren@yahoo.co.in,,,NOT AVAILABLE,
Association for Rural Development,"Kumuliput, Hordaput",Koraput,afrdkpt@sify.com,,,NOT AVAILABLE,Collaboration
Association for Social Reformation & Action,"Rahaniyaganj, Gopalpur",Balasore,asra.talakuruniya@gmail.com,91-6788-237790,,NOT AVAILABLE,Social work.
Association for Social Transformation in Human Action,"Sikharpur Upper Sahi, College Square",Cuttack,,91-671-2641284,,NOT AVAILABLE,"Child welfare, Consumer issues, Disability, Disadvantaged communities, Education, Employment, Environment, Health, Human Rights, Law, Population, Poverty, Rural Development, Sanitation."
ASTHA,"Phatabahal, Kusmel, Chandanbhati",Balangir,astha.ngo@gmail.com,91-6652-281087,"91-91785 78771, 91-95604 27763",NOT AVAILABLE,"Education, women empowerment, rural development, disability, child development and health."
Associated Social Service Agency,"Sailongchhak, Sailong, Keonjhar",Ghasipura,assaindia@rediffmail.com,91-6731-220193,,NOT AVAILABLE,"Aged, Agriculture, Child welfare, Disaster management, Education, Environment, Food and Nutrition, Forestry, Health, Human Rights, Labour, Micro-enterprises, Poverty, Rural Development, Sanitation, Sustainable Development, Training, Tribal issues, Urban Development, Women’s issues"
Asylum to Indigent Masses of the Society,"Jagannath Lane, Badambadi",Cuttack,aims_2000@gmail.com,,"91-94382 87144, 91-94379 85888",NOT AVAILABLE,liaison.
AVA – Association for Voluntary Action,"Dampur, Berboi",Puri,avaorg.puriorissa@rediffmail.com,91-6758-242201,,NOT AVAILABLE,To work for the welfare of underprivileged and down trodden section of the society.
Association for Social & Health Advancement,"Sirtol, Behind Kendu Leaf Godown",Nuapada,asha_orissa@yahoo.com,91-6678-223118,,NOT AVAILABLE,Helping people to help themselves.
AWARENESS,"F-16, B.J.B. Nagar, Khurda",Bhubaneshwar,,91-674-2433493,,NOT AVAILABLE,"Human Rights, Law, Poverty, Rural Development, Science and Technology, Training"
ANANYA,Boudh,Boudh,ananya_boudh@yahoo.com,,91-98534 76648,NOT AVAILABLE,
ATREE – Association for Tribal,Gajapati,Rural,atree_pkd02@rediffmail.com,91-6815-222708,91-94371 39892,NOT AVAILABLE,"To uplift the most backward tribals and ensure a balanced livelihood, cultural, social and economical."
Bada Diyan Jagabalia Club,"Durukulia, G.P Chandrasekhar Pur",Keonjhar,"bdjbc.contact@gmail.com, sishupal.bdjbc@gmail.c",,"91-94370 93388, 91-99451 15061",NOT AVAILABLE,Driving Rural India to next generation development.
Baishnab Memorial Charitable Trust,"3633, Bhakta Bhawan, Gouri Nagar",Bhubaneswar,sambedana2015@gmail.com,NOT AVAILABLE,94395 51150,,"Adolescent Girls Welfare, Anti Drug Campaign, Art And Craft, Child Labour, Child Rights, Child Welfare, Plantation, Sex Workers Welfare, Shelter Home, Women Development/Welfare."
Baba Saheeb Ambedkar Charitable Trust,"G/254, Sector 7, C.D.A",Cuttack,bsact2003@gmail.com,,91-92379 42479,NOT AVAILABLE,"Social, cultural, econmics, education."
Balancing Empowerment & Suatainability,"Nandisahi, Cuttack",Cuttack,rout_banshidhar@rediffmail.com,91-671-6980527,,NOT AVAILABLE,Rural health and agriculture.
BALUDYOG,Bhubaneswar,Bhubaneswar,baludyog@yahoo.com,,91-94379 19411,NOT AVAILABLE,"To work together, recent projects."
Banabasi Seva Sansada,"Kamakhyanagar, Dhenkanal",Dhenkanal,,91-6769-270225,,NOT AVAILABLE,"Development(General), Disadvantaged communities"
BANANI,"Banani, Mareinuagaon",Badapalli,,91-6810-256541,,NOT AVAILABLE,Tribal issues
Avinash Seva Pratisthan,"M. Rampur (Motoganda), Kalahandi",Kalahandi,,91-6676-8302,,NOT AVAILABLE,Disadvantaged communities
Banabasi Bikas Sangathan,"Jagamohanpur, Saruali, Telkoi",Keonjhar,banabasivs@gmail.com,91-6735-247019,,"Jagamohanpur, Saruali, Telkoi",Development and welfare of tribal and rural poor of Orissa.
Bandita Agro & Rural Development,"Rugudipara, Bolangir",Balangir,biswabandan.mohanty@gmail.com,91-665-2235826,91-97776 36706,NOT AVAILABLE,"Agriculture, rural development."
Basanti Trust,"MIG 11 88/5, C.S. Pur, H.B. Colony, Phase-1",Bhubaneswar,info@basantitrust.org,,91-94371 64399,NOT AVAILABLE,
ASTHA,Bhubaneswar,Bhubaneswar,asthaorissa@yahoo.com,91-674-2371073,,NOT AVAILABLE,Improve socio economic.
BAB Trust,"Jogda Rkl, Sundargarh",Sundargarh,"pandabapi@gmail.com, babt@trust.com",91-661-2465407,,NOT AVAILABLE,Primary Education
Banadurga Social Welfare Society for Rural Trust,"Baramunda, H.B. Colony, L/28",Bhubaneswar,,91-674-2550867,,NOT AVAILABLE,Women’s issues
BASUNDHARA,"Basundhara Nagar, Bidanasi",Cuttack,basundhara@satyam.net.in,91-671-2603178,,NOT AVAILABLE,Fund raising
Beem Consulting,"C/2, Chandrasekharpur",Bhubaneswar,dash@mail.org,,91-94381 94381,NOT AVAILABLE,NGO development & training.
Bhagirathi Seva Kendra,"Gambharimunda, Banpur",Banpur,bhagirathingo@gmail.com,91-6756-223485,91-99385 83416,NOT AVAILABLE,Welfare of women
Bethesda Foundation,"Niliabag, Beside Sports Hostel",Balasore,bethesdafoundationindia@gmail.com,NOT AVAILABLE,77350 16636,,Social Work.
Banki Anchalika Adivashi Harijana Kalyan Parishad,"Banki, Cuttack",Cuttack,baahkp6@rediffmail.com,91-6723-240748,,NOT AVAILABLE,Empowering the marginalized. We seek funding support.
BHAIRABI,"Kurumpada, Hadapada",Khurda,bhairabi_27@yahoo.co.in,91-6755-245001,,NOT AVAILABLE,Social welfare
Bhairabi Club,"Kurumpada, Hadapada",Khurda,bhairabi_27@yahoo.co.in,,91-99372 34880,NOT AVAILABLE,"Women, health and disable welfare."
Bhagabati Youba Sansada,"Baramba,",Mahulia,,,,NOT AVAILABLE,Rural Development
Bhagaban Jyoti Social Organisation,"Manikunda, Uradha, Govindpur",Cuttack,bhagabanjyoti_socialorg@yahoo.com,,91-98610 70494,NOT AVAILABLE,Education and social development.
Bharat Jyoti,"Moonlight lane Pithapur, Buxi Bazar",Cuttack,narayan.mohanty1@rediffmail.com,"91-671-2611030, 91-671-2625262",,NOT AVAILABLE,"Aged, Agriculture, Art and culture, Child welfare, Consumer issues, Disability, Disadvantaged communities, Disaster management, Education, Environment, Food and Nutrition, Health, Labour, Micro-enterprises, Rural Development, Sanitation, Sustainable Development, Training, Tribal issues, Women’s issues"
Bharat Nirman Foundation,"Aug-52, Behind – Reo Bhubaneswar",Khurda,deartripathy@rediffmail.com,,91-98611 69734,NOT AVAILABLE,Building national identity through redefining education and empowerment of people.
Bharat Integrated Social Welfare Agency,"Danipali, Sambalpur",Sambalpur,jharanamishra@biswa.org,,91-92383 85275,NOT AVAILABLE,Livelihood promotion among women of underprivileged section.
Bharat Sewa Parishad,"Kalyan Nagar, Sadangoi",Puri,,91-6752-224135,,NOT AVAILABLE,"Agriculture, Health, Poverty, Rural Development"
Bhumiputra Club,"Raghunathpur, Patapur",Cuttack,,91-6723-5405,,NOT AVAILABLE,"Child welfare, Dih"
Bibekananda Gramya Vikas Kendra,"Hindol Road, Dhenkanal",Dhenkanal,,91-6769-234134,,NOT AVAILABLE,"Disadvantaged communities, Rural Development"
Bhagbat Sanskrutika Anustan,"Talsagarpada, M. Rampur",Kalahandi,bijaya_mr@rediffmail.com,,91-99389 53799,NOT AVAILABLE,
Bhittibhumi Seva Sangathan,"Bhatpura, Sambalpur",Sambalpur,bhittibhumi.iso@rediffmail.com,91-6642-221177,91-94372 57108,NOT AVAILABLE,Financial assistance
BIKASH,"Biranchi Joshi, Bhawanipatna",Kalahandi,bikashkld@yahoo.com,,"91-94372 94188, 91-99375 71312",NOT AVAILABLE,Rural development
Bharat Udaya,"College Road, Brahmagiri, Bentapur",Puri,bharatudaya@rediffmail.com,91-6752-235249,91-97788 75032,NOT AVAILABLE,Social work
Biju Pattnaik Health & Medical Rescerch Institute,"191/205, Maa Gouri Complex, Lewis Road",Bhubaneswar,subhrajyoti.mishra@gmail.com,91-674-3277664,91-90903 40003,NOT AVAILABLE,
BIRD – Board for Intigrated Rural Development,"187 zone B, Sector A, Mancheswar I/E",Bhubaneswar,bgpharma@rediffmail.com,91-674-2584554,91-94372 70685,NOT AVAILABLE,
Bishwa Seva Pratisthan,"B-57, 1st Floor",Bhubaneswar,bsp_orissa@yahoo.com,,91-97773 54017,NOT AVAILABLE,Dream for a green world.
Biju Pattanaik Human Resourses Development & Charitable Trust,"149/150/151/152, Bharati Tower",Bhubaneswar,sarojtarasia@gmail.com,91-674-2595973,,NOT AVAILABLE,Help to needy and oriented people.
BISWAAS,"Baharana,",Cuttack,vo.biswaas.baharana@gmail.com,91-674-2803736,,NOT AVAILABLE,
Biswakalyan Yuva Sangathan,"Sikharpur, D.Patapur, Bhatakumarada",Berhampur,bkys97@yahoo.com,,91-93373 35822,NOT AVAILABLE,Social developing works
Boipariguda Kshetra Samiti,Koraput,Koraput,bks_bpg@rediffmail.com,91-6854-249404,,NOT AVAILABLE,Civil society development.
Brahmagiri Development Forum,"Hindol Road, Dhenkanal",Puri,,91-6769-234134,,NOT AVAILABLE,"Disadvantaged communities, Rural Development"
BISHWASS – Bharat Institute of Social Health Works & Social Service,Deogarh,Deogarh,bishwass@rediffmail.com,91-6641-227537,91-94381 35130,NOT AVAILABLE,Health & socio-economic development.
Bright Educational & Developmental Organisation,"Kachuapada, Baliapal",Balasore,bpl.bedo@gmail.com,,91-99377 04326,NOT AVAILABLE,Social work
Blood Donors Council,"L 3, Cuttack",Cuttack,bdc23@rediffmail.com,,"91-99373 88295, 91-98613 83104",NOT AVAILABLE,
Bright Future Foundation,"Christian Street, Koraput",Koraput,sachida@bff.org.in,,,NOT AVAILABLE,
Bhanja Institute for Rural Development,"Kullada, Bhanja Nagar",Brahmapur,birdkld@yahoo.co.in,91-6821-250899,91-94376 19050,NOT AVAILABLE,Rural development.
BISWA,"Danipali, Budharaja",Sambalpur,"kc_malick@yahoo.com, kcmalick@biswa.org",91-663-2533597,,NOT AVAILABLE,
Bruksha O Jeevar Bhandhu Parishad (Friends of Trees and Living Beings),"Kesharpur, Mandhatapur",Nayagarh,,,,NOT AVAILABLE,"Child welfare, Environment, Health, Sanitation"
BREADS,Bhubaneswar,Bhubaneswar,sulu.bbsr@gmail.com,,91-97781 22761,NOT AVAILABLE,
CARD – Citizen’s Association for Rural Development,"Corporation Road, Berhampur",Ganjam,,91-680-2201069,,NOT AVAILABLE,"Disadvantaged communities, Population, Sustainable Development"
Care India Charitable Trust,"B/h Shanti Freezers, Grace Building, chakratirtha Road",Puri,stevenjyothi@gmail.com,91-6752-226095,91-94370 26096,NOT AVAILABLE,"Education, child development, women empowerment, micro finance."
CART – Centre for Action Research & Training,"H.I.G. 10/6, H.B.Colony",Bhubaneshwar,cart@dte.vsnl.net.in,"91-674-2441596, 91-674-2426676",,NOT AVAILABLE,"Agriculture, Forestry, Micro-enterprises, Rehabilitation, Women’s issues"
BSTSO – Bose Scientific Technological Socio- Cultural Organisation,"RamChandrapur Bazar, Jatni",Khurda,bstso_organisation@yahoo.co.in,91-674-2491713,,NOT AVAILABLE,Women empowerment.
CENSSVOL,"Khajuripada, Kandhamal",Kandhamal,censsvol2007@rediffmail.com,,91-94383 64019,NOT AVAILABLE,To work as a partner.
Center for Catalyzing Community,"C-43, Saheed Nagar",Bhubaneswar,niharikamishra@hotmail.com,91-674-2542641,,NOT AVAILABLE,Social and economical.
Biswa Seva Pratisthan,"Mouda, Cuttack",Cuttack,biswaseva_pratisthan@yahoo.co.in,,91-94373 51347,NOT AVAILABLE,
Centre for Appropriate Technology Transfer,"S 3/835, Niladrivihar",Bhubaneswar,tripathy.sarat@gmail.com,91-6652-233910,91-94371 78690,NOT AVAILABLE,"NRM, rural development, agriculture, science and technology for people."
Cap Orissa,"Kokalba, Adheigundi",Cuttack,"bidyapctc@gmail.com, caporissa@gmail.com",91-6721-278151,,NOT AVAILABLE,Social change
Centre for Associated Progress,"Kokalaba, Cuttack",Cuttack,capOrissa@gmail.com,,91-99373 28017,NOT AVAILABLE,"Training, disaster management, health, environment, agriculture."
Centre for Awakening of Rural Environment,"Pathapatnam Road, Near Check Post",Gajapati,ccdevraju@rediffmail.com,91-6815-222516,,NOT AVAILABLE,Development(General)
Center for Human Development,"5 D/880, Sec 9, Marakat Nagar",Cuttack,chdindia2006@gmail.com,,91-99377 45736,NOT AVAILABLE,"The aims and objective of the society are public, academic, research, advocacy and social good."
Centre for Development Research & Training,"Xavier Institute of Management, Bhubaneswar",Bhubaneswar,cenderet@hotmail.com,"91-674-440688/4, 91-674-440995",,NOT AVAILABLE,"Rural Development, Sustainable Development"
CARE – Centre for Awakening of Rural Environment,"Manikyapur, Bamakoyi",Ganjam,,,,NOT AVAILABLE,"Development(General), Disadvantaged communities, Education, Training"
BSLS – Bonda Smaj Lok Sangathan,"Khuriguda, Kadamguda, Mudulipoda",Malkangiri,bsls.bondahills@gmail.com,91-6864-263401,,NOT AVAILABLE,Tribal development.
Centre for Education & Integrated Development,"Dangapal (Kakudia), Kankadahad",Dhenkanal,,91-6768-64036,,NOT AVAILABLE,"Development(General), Education, Poverty, Sustainable Development, Tribal issues, Women’s issues."
